apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė ,,Vedęs,,,Jonas Osvaldas Balakauskas,,,,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Rusų;Prancūzų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Algimantas Daugvila,,,,,Lietuvos liaudies partija,,,,,
Plungės,,Vedęs,,,Augustinas Salys,,,,,Lietuvos gyvenimo logikos partija,,,Anglų,,
Dainų,,Vedęs,,,Vytautas Seilius,,,,,Tautos pažangos partija,,,Vokiečių,,
Daugiamandatė ,,,,,Algirdas Atraškevičius,,,,,Lietuvos socialistų partija,,,,,
Daugiamandatė ,,Vedęs,,,Jurgis Mykolas Endziulaitis,,,,,Lietuvos socialinio teisingumo sąjunga,,,Rusų,,
Daugiamandatė ,,Išsiskyręs,,,Jonas Rimantas Barčas,,,,,Lietuvos laisvės lyga,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Konstantinas Janiukštis,,,,,Lietuvos ūkio partija,,,Rusų,,
Karoliniškių,,Nenurodė,,,Marius Marcinkevičius,,,,,Lietuvos laisvės sąjunga,,,,,
Centro,,Nevedęs,,,Vytautas Pijus Juraška,,Aukštasis,,,Lietuvos politinių kalinių ir tremtinių sąjunga,,,Anglų;Rusų,,
Naujamiesčio,,Išsiskyręs,,,Saulius Mickus,,Aukštasis,,,Lietuvos valstiečių partija,,,Anglų;Rusų,,
Aleksoto Vilijampolės,,Vedęs,,,Liutauras Varanavičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Šarūnas Laužadis,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Tauragės,,Nenurodė,,,Romualdas Zemeckis,,,,,Krikščionių demokratų sąjunga,,,Rusų;Anglų;Lenkų,,
Daugiamandatė ,,Išsiskyrusi,,,Apolonija Brazauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Lazdijų Druskininkų,,,,,Jonas Algirdas Antanaitis,,,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių;Anglų,,
Daugiamandatė ,,Vedęs,,,Petras Vaitiekūnas,,,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Vaclovas Vingras,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Vytenis Rimkus,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Valdonė Gavorskienė,,,,,Lietuvos centro sąjunga,,,Prancūzų;Rusų,,
Daugiamandatė ,,Vedęs,,,Kazimieras Miliūnas,,,,,Lietuvos centro sąjunga,,,Prancūzų;Rusų,,
Daugiamandatė ,,Vedęs,,,Valentinas Lunys,,,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Vladislovas Zemikas,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Alvydas Antanas Šniukšta,,,,,Lietuvos centro sąjunga,,,Rusų;Lenkų;Vokiečių,,
Daugiamandatė ,,,,,Gediminas Kriščiūnas,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Albertas Šikšnelis,,,,,Lietuvos centro sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Rolandas Rutėnas,,,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,,,,Vincas Kapočius,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Jonas Gintautas Gimžauskas,,,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Išsiskyręs,,,Gintautas Blažys,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Žirmūnų,,Išsiskyrusi,,,Daiva Daugvilienė,,,,,Lietuvos centro sąjunga,,,Vokiečių;Anglų,,
Daugiamandatė ,,Vedęs,,,Robertas Mikalauskis,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų,,
Daugiamandatė ,,,,,Danutė Kameneckienė,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Daugiamandatė ,,Vedęs,,,Rimantas Taraškevičius,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Daugiamandatė ,,Vedęs,,,Valdemaras Jasevičius,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Daugiamandatė ,,Nenurodė,,,Svajūnas Juodka,,,,,Lietuvos centro sąjunga,,,,,
Daugiamandatė ,,Išsiskyrusi,,,Liongina Juozaitienė,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų;Lenkų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Petras Povilas Škiudas,,,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Kėdainių,,Vedęs,,,Valdemaras Kasperavičius,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių,,
Daugiamandatė ,,Ištekėjusi,,,Bronislava Bogatkinienė,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų,,
Daugiamandatė ,,Nevedęs,,,Virginijus Pliuškys,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Kazys Žvirblis,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Šilutės,,Vedęs,,,Stasys Mėlinauskas,,,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Algis Miškinis,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų,,
Dainavos,,Vedęs,,,Algimantas Žukauskas,,,,,Lietuvos centro sąjunga,,,,,
Šiaulių kaimiškoji,,Vedęs,,,Vladas Buinevičius,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Latvių,,
Daugiamandatė ,,Vedęs,,,Feliksas Žalnierius,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Vladimiras Kriučkovas,,,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Vilniaus Trakų,,Vedęs,,,Rimantas Remeika,,,,,Lietuvos centro sąjunga,,,,,
Lazdijų Druskininkų,,Vedęs,,,Rolandas Juozas Grėbliūnas,,,,,Lietuvos centro sąjunga,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Gintautas Navikas,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų,,
Daugiamandatė ,,Vedęs,,,Jonas Narvilas,,,,,Lietuvos centro sąjunga,,,Prancūzų,,
Dainų,,Vedęs,,,Kazimieras Šavinis,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Bronislovas Rubinas,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Radviliškio,,Vedęs,,,Audrius Urbonavičius,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Biržų Kupiškio,,Ištekėjusi,,,Zinaida Odinienė,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Lotynų,,
Karoliniškių,,Nenurodė,,,Gelminas Garbauskas,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Suvalkijos,,Vedęs,,,Jonas Štreimikis,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Alfoncas Prialgauskas,,Aukštesnysis,,,Lietuvos centro sąjunga,,,Rusų,,
Marių,,Ištekėjusi,,,Audra Daujotienė,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Sigitas Kanišauskas,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Rokiškio,,Vedęs,,,Gediminas Matiekus,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Kajetonas Kvedaravičius,,,,,Lietuvos centro sąjunga,,,Lenkų;Rusų,,
Zarasų-Visagino,,Vedęs,,,Robertas Rukštelė,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Raseinių,,Ištekėjusi,,,Virginija Našlėnienė,,,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Naujosios Vilnios,,Vedęs,,,Rimantas Juktonis,,,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Albinas Stankus,,Aukštasis,,,Lietuvos centro sąjunga,,,,,
Šilalės Šilutės,,Vedęs,,,Steponas Varkalys,,Aukštasis,,,Lietuvos centro sąjunga,,,Prancūzų;Rusų,,
Pajūrio,,Išsiskyrusi,,,Ulijana Petraitienė,,Nebaigtas aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Marijampolės,,Vedęs,,,Gintautas Oleka,,,,,Lietuvos centro sąjunga,,,Anglų,,
Žaliakalnio,,Vedęs,,,Juozas Kameneckas,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Lenkų,,
Mažeikių,,Vedęs,,,Vidas Noreika,,Aukštesnysis,,,Lietuvos centro sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Saulius Grinkevičius,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų;Lenkų,,
Nevėžio,,Vedęs,,,Gintaras Balčiūnas,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Prancūzų;Rusų,,
Trakų,,Ištekėjusi,,,Danutė Aleksiūnienė,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų;Prancūzų;Vokiečių,,
Utenos,,Vedęs,,,Petras Panavas,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų;Ukrainiečių,,
Daugiamandatė ,,Vedęs,,,Algimantas Vincas Ulba,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Ignalinos Švenčionių,,,,,Aleksandras Valentas,,,,,Lietuvos centro sąjunga,,,,,
Daugiamandatė ,,Vedęs,,,Arūnas Plikšnys,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Telšių,,,,,Kęstutis Trečiokas,,,,,Lietuvos centro sąjunga,,,,,
Kretingos,,Vedęs,,,Arvydas Stasiūnaitis,,Aukštasis,,,Lietuvos centro sąjunga,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Imantas Lazdinis,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Latvių;Lenkų,,
Senamiesčio,,Vedęs,,,Ričardas Sabaliauskas,,,,,Lietuvos centro sąjunga,,,,,
Saulės,,Vedęs,,,Vincas Laurutis,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų,,
Širvintų Vilniaus,,Vedęs,,,Virginijus Šmigelskas,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų;Lenkų,,
Antakalnio,,Išsiskyrusi,,,Rūta Rutkelytė,,,,,Lietuvos centro sąjunga,,,Vokiečių;Anglų;Rusų,,
Aušros,,Vedęs,,,Mindaugas Končius,,Aukštasis,,,Lietuvos centro sąjunga,,,Anglų;Rusų,,
Vakarinė,,Nenurodė,,,Gintaras Šileikis,,,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Lazdynų,,Vedęs,,,Arūnas Grumadas,,,,,Lietuvos centro sąjunga,,,Anglų;Lenkų;Rusų,,
Daugiamandatė ,,Vedęs,,,Kęstutis Vaitukaitis,,Aukštasis,,,Lietuvos centro sąjunga,,,Rusų;Vokiečių,,
Kaišiadorių-Elektrėnų,,,,,Rasa Melnikienė,,,,,Lietuvos centro sąjunga,,,Rusų;Anglų,,
Fabijoniškių,,Vedęs,,,Algis Čaplikas,,,,,Lietuvos centro sąjunga,,,Rusų,,
Šeškinės,,Vedęs,,,Regimantas Čiupaila,,,,,Lietuvos centro sąjunga,,,Anglų;Lenkų;Rusų,,
Danės,,,,,Vytautas Čepas,,,,,Lietuvos centro sąjunga,,,,,
Alytaus,,Vedęs,,,Kęstutis Glaveckas,,,,,Lietuvos centro sąjunga,,,Anglų;Vokiečių;Rusų;Lenkų,,
Dzūkijos,,Vedęs,,,Romualdas Ozolas,,,,,Lietuvos centro sąjunga,,,Vokiečių;Anglų;Rusų,,
Justiniškių,,Vedęs,,,Egidijus Bičkauskas,,,,,Lietuvos centro sąjunga,,,Rusų;Prancūzų,,
Daugiamandatė ,,,,,Angelina Blažienė,,,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Arvydas Judickas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Vokiečių;Rusų;Lenkų,,
Zarasų-Visagino,,,,,Stanislovas Juodvalkis,,,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Evaldas Žutautas,,,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,,,,Algimantas Gimžauskas,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Marijampolės,,Vedęs,,,Gediminas Akelaitis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Utenos,,Vedęs,,,Algirdas Petrikas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Prancūzų;Rusų,,
Raseinių,,Ištekėjusi,,,Ona Babonienė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Vidmantas Verbickas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,,,,Jonas Inkratas,,,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,,,,Vytautas Bružas,,,,,Lietuvos socialdemokratų partija,,,Rusų,,
Gargždų,,Vedęs,,,Stanislovas Šiukšta,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Aukštaitijos,,Vedęs,,,Zenius Jonas Jurgelaitis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,,,,Dalia Margarita Salienė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Vokiečių,,
Kretingos,,,,,Mindaugas Tamošauskas,,,,,Lietuvos socialdemokratų partija,,,,,
Daugiamandatė ,,,,,Henrikas Cinka,,,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Nevėžio,,Ištekėjusi,,,Lina Rasikevičienė,,Aukštesnysis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Dzūkijos,,Vedęs,,,Jurgis Krasnickas,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Žaliakalnio,,,,,Regina Kolaitienė,,,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų;Lenkų;Lotynų,,
Kauno Kėdainių,,Nevedęs,,,Kęstutis Kriščiūnas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Prancūzų;Rusų;Lenkų,,
Kėdainių,,,,,Rimantas Dubosas,,,,,Lietuvos socialdemokratų partija,,,Anglų,,
Kelmės,,,,,Ieva Švarcaitė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Vokiečių;Prancūzų;Rusų;Italų;Ispanų;Esperanto,,
Daugiamandatė ,,,,,Remigijus Čiegis,,,,,Lietuvos socialdemokratų partija,,,Anglų,,
Pajūrio,,Vedęs,,,Aloyzas Každailevičius,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,,,,Sigitas Kargelis,,Specialus vidurinis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Saulius Jasaitis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių,,
Kauno kaimiškoji,,,,,Irma Šiolinder,,,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų;Anglų,,
Daugiamandatė ,,Vedęs,,,Miroslav Zacharevič,,Aukštasis,,,Lietuvos socialdemokratų partija,,,,,
Kalniečių,,,,,Gediminas Petrauskas,,,,,Lietuvos socialdemokratų partija,,,Lenkų;Rusų,,
Jonavos,,Vedęs,,,Vilmanas Lugauskas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų,,
Mažeikių,,Vedęs,,,Jonas Jurkus,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Rokiškio,,Vedęs,,,Romas Turonis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių,,
Molėtų Švenčionių,,,,,Regina Lopienė,,,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų;Anglų,,
Varėnos Eišiškių,,Vedęs,,,Mindaugas Lužys,,Aukštasis,,,Lietuvos socialdemokratų partija,,,,,
Kaišiadorių-Elektrėnų,,Vedęs,,,Marijonas Žižliauskas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,,,
Ukmergės,,Vedęs,,,Jonas Mindaugas Nenartonis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų,,
Dainavos,,Ištekėjusi,,,Antanina Medviedevienė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Šilalės Šilutės,,,,,Zigmas Tadas Urbonas,,,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių,,
Danės,,Vedęs,,,Šarūnas Jagminas,,Aukštesnysis,,,Lietuvos socialdemokratų partija,,,,,
Jurbarko,,Ištekėjusi,,,Ona Kuprienė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Ignalinos Švenčionių,,,,,Irena Šaltienė,,,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Dainų,,Vedęs,,,Rimantas Lazdynas,,,,,Lietuvos socialdemokratų partija,,,,,
Daugiamandatė ,,Vedęs,,,Vaclovas Stapušaitis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų,,
Skuodo Mažeikių,,Ištekėjusi,,,Zinaida Žegunienė,,Aukštesnysis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Marių,,Vedęs,,,Egidijus Prižgintas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Dominikas Bučinskas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Anykščių Kupiškio,,Našlė,,,Ona Simanavičienė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Vilniaus Šalčininkų,,Vedęs,,,Henryk Sadovski,,,,,Lietuvos socialdemokratų partija,,,,,
Šilutės,,Išsiskyrusi,,,Regina Rekešienė,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Širvintų Vilniaus,,Vedęs,,,Algimantas Paliukėnas,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Pasvalio Panevėžio,,Vedęs,,,Jonas Jagminas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Vokiečių;Rusų,,
Akmenės Joniškio,,Ištekėjusi,,,Violeta Sivilevičienė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Lenkų;Rusų,,
Daugiamandatė ,,,,,Algirdas Astrauskas,,,,,Lietuvos socialdemokratų partija,,,,,
Daugiamandatė ,,,,,Donatas Vaclovas Simaitis,,,,,Lietuvos socialdemokratų partija,,,,,
Daugiamandatė ,,,,,Gediminas Černiauskas,,,,,Lietuvos socialdemokratų partija,,,,,
Naujosios Vilnios,,Vedęs,,,Aleksandras Moliboga,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Antanas Ramutis Račkauskas,,,,,Lietuvos socialdemokratų partija,,,Lenkų;Rusų,,
Aleksoto Vilijampolės,,Ištekėjusi,,,Birutė Vėsaitė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Prancūzų;Rusų;Lenkų,,
Trakų,,,,,Vytautas Mikalauskas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Latvių,,
Daugiamandatė ,,Vedęs,,,Alfonsas Brazas,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Nenurodė,,,Loreta Žadeikaitė,,,,,Lietuvos socialdemokratų partija,,,Prancūzų;Rusų,,
Daugiamandatė ,,,,,Lilija Luškevičienė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Centro,,Nevedęs,,,Vytautas Juodagalvis,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Panemunės,,Vedęs,,,Rimantas Ruzas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų,,
Alytaus,,Vedęs,,,Julius Sabatauskas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų;Lenkų;Anglų,,
Daugiamandatė ,,Ištekėjusi,,,Danguolė Marytė Drungilienė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Vokiečių,,
Šilainių,,Vedęs,,,Henrikas Andziulevičius,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų;Ispanų,,
Plungės,,Vedęs,,,Rimantas Vaitkus,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Vincas Sinkevičius,,Specialus vidurinis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Violeta Linkienė,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Pramonės,,Vedęs,,,Giedrius Donatas Ašmys,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Biržų Kupiškio,,,,,Kęstutis Slavinskas,,,,,Lietuvos socialdemokratų partija,,,,,
Baltijos,,Vedęs,,,Algirdas Kuniutis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Senamiesčio,,Nevedęs,,,Marijonas Ročius,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Prancūzų;Rusų;Ispanų;Esperanto,,
Justiniškių,,Nenurodė,,,Daiva Jakaitė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų;Švedų,,
Telšių,,Vedęs,,,Alvydas Jasevičius,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Vokiečių;Rusų,,
Žirmūnų,,Vedęs,,,Vytenis Povilas Andriukaitis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Lenkų;Rusų;Vokiečių,,
Suvalkijos,,Vedęs,,,Juozas Olekas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Radviliškio,,Vedęs,,,Aloyzas Juodis,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Ištekėjusi,,,Rima Matijošienė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių,,
Šakių,,Vedęs,,,Vladimiras Parfionovas,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Rusų,,
Vakarinė,,Vedęs,,,Jonas Liaučius,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Latvių,,
Tauragės,,Vedęs,,,Dainius Petras Paukštė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų;Lenkų,,
Karoliniškių,,Nenurodė,,,Rolandas Zuoza,,,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių,,
Šeškinės,,Vedęs,,,Algirdas Sysas,,,,,Lietuvos socialdemokratų partija,,,Rusų;Lenkų;Anglų,,
Vilkaviškio,,Vedęs,,,Algirdas Butkevičius,,,,,Lietuvos socialdemokratų partija,,,Rusų;Vokiečių,,
Aušros,,Išsiskyrusi,,,Roma Dovydėnienė,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Saulės,,Netekėjusi,,,Vida Stasiūnaitė,,Aukštasis,,,Lietuvos socialdemokratų partija,,,Vokiečių;Rusų,,
Fabijoniškių,,Vedęs,,,Arvydas Akstinavičius,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų,,
Prienų,,Nevedęs,,,Jonas Valatka,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Pakruojo Joniškio,,Vedęs,,,Nikolaj Medvedev,,,,,Lietuvos socialdemokratų partija,,,Rusų;Ukrainiečių;Lenkų,,
Lazdynų,,Vedęs,,,Rimantas Jonas Dagys,,,,,Lietuvos socialdemokratų partija,,,Anglų;Rusų;Lenkų,,
Antakalnio,,Vedęs,,,Aloyzas Sakalas,,,,,Lietuvos socialdemokratų partija,,,Rusų;Anglų,,
Daugiamandatė ,,Ištekėjusi,,,Lina Čepulienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Laimutė Tamošiūnienė,,,,,Lietuvos  moterų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Našlė,,,Janina Aldona Karazijienė,,,,,Lietuvos  moterų partija,,,Rusų,,
Daugiamandatė ,,,,,Genovaitė Šalavėjuvienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Išsiskyrusi,,,Dalė Pletienė,,Aukštasis,,,Lietuvos  moterų partija,,,Prancūzų;Rusų,,
Daugiamandatė ,,Išsiskyrusi,,,Danutė Jančiauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Prancūzų;Rusų;Lenkų,,
Daugiamandatė ,,Nenurodė,,,Lina Mikalauskaitė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Daugiamandatė ,,Vedęs,,,Vydas Virbickas,,Aukštasis,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Netekėjusi,,,Ona Gražina Rakauskienė,,,,,Lietuvos  moterų partija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Ištekėjusi,,,Rūta Zenkevičienė,,Aukštasis,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Gražina Jakavičienė,,,,,Lietuvos  moterų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Vida Kristina Valasenkienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Ilona Radavičienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Asta Mintaučkienė,,,,,Lietuvos  moterų partija,,,Prancūzų;Rusų,,
Daugiamandatė ,,Našlė,,,Dalia Kisielienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Birutė Šarakauskienė,,,,,Lietuvos  moterų partija,,,Rusų;Lenkų;Anglų,,
Mažeikių,,Ištekėjusi,,,Regina Taurinskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Rusų,,
Šilutės,,Ištekėjusi,,,Aldona Dlugoborskienė,,,,,Lietuvos  moterų partija,,,,,
Rokiškio,,Ištekėjusi,,,Nijolė Mincevičienė,,,,,Lietuvos  moterų partija,,,Lenkų;Rusų;Anglų,,
