apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1937 02 11,Vedęs,Nebuvo,"VU Tarptautinių santykių ir politikos mokslų institutas, docentas",Algirdas GRICIUS,Vilnius ,"1960 - Šiaulių pedagoginis institutas, Fizika;1954 - Priekulės vidurinė mokykla","Detektyvinė, fantastinė literatūra",,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1936 04 17,Vedęs,Nebuvo,"Bendra Lietuvos-JAV įmonė UAB ""Brown and Sharpe Precizika"", kokybės auditorius",Pranas VILKAS,Vilnius ,"1959 - Kauno politechnikos institutas, Inžinierius-mechanikas","Dainuoju vyrų chore ""Varpas""",,Lietuvos liberalų sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1971 09 07,Vedęs,Nebuvo,"LR užsienio reikalų ministerija, Informacijos ir kultūros departamento vyresnysis specialistas",Artūras VAZBYS,"Jonava , Jonavos raj.","1997 - Vilniaus universitetas, Psichologija",,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė ,1955 09 08,Išsiskyręs,Nebuvo,"UAB ""Radiocentras"", generalinis direktorius",Gintautas BABRAVIČIUS,Vilnius ,"1978 - Vilniaus inžinerinis statybos institutas, Inžinierius statybininkas",Kelionės,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Centro,1958 08 04,Vedęs,Nebuvo,"AB PB ""Urmas"", direktoriaus pavaduotojas",Klemensas RIMŠELIS,Kaunas ,"1982 - Kauno technologijos universitetas (KPI), Inžinierius mechanikas",Menas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1970 09 25,Vedęs,Nebuvo,"UAB ""Baltijos viešųjų ryšių grupė"", direktorius",Jonas ČEKUOLIS,Vilnius ,"1992 - Vilniaus universitetas, Istorikas;1988 - Vilniaus S. Neries vid. m-kla",Sportas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Marių,1974 10 15,Vedęs,Nebuvo,"Klaipėdos m. savivaldybė, mero patarėjas",Eligijus MASIULIS,Klaipėda ,"1999 - Klaipėdos universitetas, Politologas",Knygų skaitymas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Karoliniškių,1956 05 16,Vedęs,Nebuvo,"Asociacija ""Lietuvos keliai"", konsultantas finansų ir ekonomikos klausimais",Jonas LIONGINAS,Vilnius ,"1980 - Vilniaus universitetas, Ekonomistas;1975 - Vilniaus elektromechanikos technikumas, Technikas-matematikas;1971 - Vilniaus m. 21-oji vid. m-kla",Fotografija,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1958 08 27,Vedęs,Nebuvo,"UAB ""Deloitte and Touche"", pirmininkas",Eugenijus MALDEIKIS,Vilnius ,"1984 - MVU Ekonomikos fakultetas;1978 - Maskvos valstybinis universitetas, Ekonomikos fakultetas, Ekonomistas;1977 - Vilniaus universitetas, Pramonės ekonomikos fakultetas, Pramonės planavimas",,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Šeškinės,1963 11 30,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Alvydas MEDALINSKAS,Vilnius ,"1992 - Londono universitetas, Tarptaut. santykiai (politologas);1985 - VU Pramonės ekonomikos fakultetas, Ekonomistas",Kelionės,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Senamiesčio,1952 04 18,Ištekėjusi,Nebuvo,"Vilniaus m.savivaldybė, mero patarėja",Dalia KUTRAITĖ GIEDRAITIENĖ,Vilnius ,"1975 - Vilniaus universitetas, Žurnalistika",Literatūra,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Lazdynų,1967 07 23,Vedęs,Nebuvo,"Vilniaus universiteto tarptautinių santykių ir politikos mokslų institutas, dėstytojas",Gintaras STEPONAVIČIUS,Vilnius ,"1992 - VU Teisės fakultetas, Teisininkas;1985 - A. Vienuolio vid. m-kla",Kinas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Antakalnio,1956 06 10,Vedęs,Nebuvo,"Vilniaus miesto savivaldybė, meras",Rolandas PAKSAS,Vilnius ,"1984 - Sankt. Peterburgo civilinės aviacijos akademija, Inžinierius-pilotas;1979 - Vilniaus inžinerinis statybos institutas, Pramoninė civil. statyba;1974 - Telšių Žemaitės vid. mokykla",Aviacija,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Saulės,1933 07 17,,Nebuvo,Pensininkė,Janina ABROMAVIČIENĖ,Vilnius ,"1971 - Vilniaus valstybinis V.Kapsuko universitetas, pramoninių prekių mokslo ir prekybos organizavimas;1955 - Šiaulių mokytojų institutas, fizika-matematika",Tautodailė,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1939 08 02,,Nebuvo,bedarbis,Vladislavas VIRŠILA,Panevėžys ,"Tautų universitetas, Esperanto;Vilniaus universitetas, Teisė",Esperanto kalba,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1939 08 15,,Nebuvo,"Spec. paskirties UAB ""Raseinių vandenys"", inžinierius",Stanislovas Algirdas ORENTAS,"Raseiniai , Raseinių raj.","1962 - Lietuvos žemės ūkio akademija ir Vilniaus politechnikumas, geologas",Politika,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1963 09 23,,Nebuvo,"Vilniaus universiteto biblioteka, restauratorius",Rimas SUPRANAVIČIUS,Vilnius ,"1990 - Vilniaus universitetas, filologas, lietuvių kalbos ir literatūros dėstytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Lenkų,Nėra,Neturi
Daugiamandatė,1963 09 10,,Nebuvo,"Viešoji įstaiga Ukmergės ligoninė, gydytojas neurologas",Gintaras PLEVOKAS,"Ukmergė , Ukmergės raj.","1987 - Kauno medicinos institutas, gydytojas",Lietuvos istorija,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1969 02 26,,Nebuvo,"Ukmergės Jono Basanavičiaus vidurinė mokykla, vyr. mokytoja",Daiva GLASINSKIENĖ,"Ukmergė , Ukmergės raj.","1992 - Šiaulių pedagoginis universitetas, Pradinio ugdymo pedagogikos ir metodikos",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1943 02 15,Išsiskyrusi,Nebuvo,,Irena PUNIŠKIENĖ,"Samylų k. , Kauno raj.",,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Daugiamandatė,1957 04 19,Vedęs,Nebuvo,"Labdaros ir paramos fondas ""Padėkime vaikams ir seneliams"", programos vadovas",Robertas KUPRYS,Vilnius ,"1982 - Vilniaus pedagoginis universitetas, geografija-fiz.auklėjimas",Sportas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1956 02 25,,Nebuvo,"UAB ""Inturos transportas"", direktorius",Vladimir POLENOV,Vilnius ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,Lenkų,Nėra,Neturi
Daugiamandatė,1939 04 18,,Nebuvo,"Vilniaus universitetas, pensininkė",Ieva ŠVARCAITĖ,"Norkių k. , Kelmės raj.","1962 - Vilniaus universitetas, geografija",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1961 10 04,Vedęs,Nebuvo,"VĮ Vilniaus raj. Mickūnų ambulatorija, bendruomenės slaugytojas",Romas KALCAS,Vilnius ,"1985 - Kauno P.Mažylio medicininė mokykla, med. felčeris",Žvejyba,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1950 05 09,,Nebuvo,,Petras GEČAS,Vilnius ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Daugiamandatė,1956 04 26,Vedęs,Nebuvo,,Arvydas PEČIULIS,"Grigiškės , Trakų raj.",,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Daugiamandatė,1961 09 05,,Nebuvo,nedirba,Arūnas GODUNAVIČIUS,Vilnius ,"1984 - Vilniaus universitetas, žurnalistika;1979 - Vilniaus 9-oji vid. mokykla",Kinas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1951 09 21,Vedęs,Nebuvo,"Kazlų Rūdos mokomoji miškų urėdija, privačių miškų tarnybos viršininkas",Juozas Kastantas KLIMAVIČIUS,"Kazlų Rūda , Marijampolės raj.","1982 - Lietuvos žemės ūkio akademija, miškų ūkio inžinierius",istorinės-etnografinės krašto medžiagos rinkimas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1956 04 09,Vedęs,Nebuvo,"UAB ""Geja"", juristas",Vladimir AVIN,Vilnius ,"1983 - Vilniaus universitetas, teisė;1975 - Vilniaus statybos technikumas, Pramoninė civilinė statyba",Literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1953 06 27,Vedęs,Nebuvo,"UAB ""Tradicija"", direktorius",Vladislovas PRAVILONIS,Kaunas ,"1990 - Vytauto Didžiojo universitetas, profesionalus vadovas;1976 - Kauno Antano Sniečkaus politechnikos institutas, inžinierius, statyb.-technologas",Muzika,,"Lietuvos partija ""Socialdemokratija 2000""",,,Prancūzų,Nėra,Neturi
Daugiamandatė,1968 04 28,Vedęs,Nebuvo,"Igliaukos Anzelmo Matučio vidurinė mokykla, direktorius",Gintaras ARMINAS,"Bagotosios k. , Marijampolės raj.","1991 - Lietuvos kūno kultūros akademija, Turizmo organizatorius, kūno kultūros dėstytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1956 01 02,Vedęs,Nebuvo,"UAB ""Lemija"", vadybininkas",Vytautas RIMŠA,"Dovainonių k. , Kaišiadorių raj.","1980 - Lietuvos veterinarijos akademija, zooinžinierius",Sportas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1967 06 18,Vedęs,Nebuvo,"UAB ""Armena"", komercijos direktorius",Rimantas PAKALNIS,Vilnius ,"1986 - Statybos aukštesnioji mokykla, stat. technikas",Žvejyba,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1958 09 19,Ištekėjusi,Nebuvo,"Kaišiadorių Vaclovo Giržado vidurinė mokykla, mokytoja",Ieva MAŽULIENĖ,"Kaišiadorys , Kaišiadorių raj.","1981 - Šiaulių pedagoginis institutas, matematikos ir fizikos mokytoja",Saviveikla,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1951 08 18,Vedęs,Nebuvo,"SP UAB ""Širvintų autobusų parkas"", direktorius",Viktoras ČATRAUSKAS,"Širvintos , Širvintų raj.","1986 - Lietuvos žemės ūkio akademija, inžinierius hidrotechnikas",Medžioklė,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1941 07 12,Vedęs,Nebuvo,Nedirbantis,Antanas BRADŪNAS,"Utena , Utenos raj.","1972 - Kapsuko ž/ū technikumas, tech. mechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1956 05 12,Vedęs,Nebuvo,"KŪB ""Skiedra"", direktorius",Alfredas MATIUKAS,"Kaišiadorys , Kaišiadorių raj.","1980 - Lietuvos žemės ūkio universitetas, miškų ūkio inžinierius",Krepšinis,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Biržų - Kupiškio,1942 10 13,,Nebuvo,"UAB ""Genuva"", sargas",Povilas MIKAŠIS,"S.Trakų k. , Trakų raj.","1976 - Leningrado celiuliozės ir popieriaus pramonės institutas, inžinierius mechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1937 01 01,Vedęs,Nebuvo,Pensininkas,Edmundas RIMKEVIČIUS,Kaunas ,"1959 - Kauno politechnikos institutas, inžinierius mechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Alytaus,1963 02 09,Nevedęs,Nebuvo,"UAB ""Investicijų portfelių valdymas"", generalinis direktorius",Marijonas ROČIUS,Vilnius ,"1986 - VU Matematikos fakultetas, matematikas",Kalbos,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Baltijos,1938 01 22,Našlys,Nebuvo,"Klaipėdos laivininkų mokykla, laivybos ir jūrų teisės dėstytojas",Henrikas BUTKUS,Klaipėda ,"1999 - Baltijos-Rusų institutas, teisininkas;1975 - Leningrado inžinerijos mokykla, inžinierius;1953 - Tryškių miestelis, Telšių raj.",Istorija,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1966 04 24,,Nebuvo,"Žemės ūkio kooperatyvas ""Olrevita"", pirmininkas",Remigijus DRAGAŠIUS,"Kybartų k. , Vilkaviškio raj.","1991 - LŽŪU, Agronomija",Muzika,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1952 06 19,Vedęs,Nebuvo,"Valstybės įmonė ""Dzūkijos šilas"", direktoriaus pavaduotojas",Jonas JUKNEVIČIUS,"Varėna , Varėnos raj.","1976 - Kauno politechnikos institutas, elektroninės skaičiavimo mašinos",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Prancūzų,Nėra,Neturi
Daugiamandatė,1953 01 05,Vedęs,Nebuvo,"P.Lukaševičiaus TŪB ""Agrogama"", direktorius",Arvydas KILIKEVIČIUS,Vilnius ,"1983 - VISI, inžinierius",Automobilių sportas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Centro,1970 12 28,,Nebuvo,"Kauno savivaldybė, Informacijos skyrius, Informacijos skyriaus, Ryšių su visuomene poskyrio konsultantas",Giedrius KALNINIS,,"2005 - Lietuvos kūno kultūros akademija, Sportinė pedagogika",Literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1950 07 21,,Nebuvo,"UAB ""Gargždų mida"", direktorius",Jonas DROMANTAS,"Gargždai , Klaipėdos raj.","1973 - Kauno politechnikos institutas, inžinierius-elektromechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1938 03 15,Vedęs,Nebuvo,"AB""Achema"" darbuotojų profesinė sąjunga, komiteto pirmininkas",Klemensas Algimantas GAIŽAUSKAS,"Jonava , Jonavos raj.","1975 - Visasąjunginis neakivaizdinis politechnikos institutas, inžinierius-technologas",Gamta,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1971 04 19,Nevedęs,Nebuvo,"Vilniaus darbo birža, kompiuterinių duomenų bazių administratorius",Miroslav ZACHAREVIČ,Vilnius ,"1993 - Vilniaus universitetas, taikomoji matematika",Dirbti,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Aukštaitijos,1927 01 04,,Nebuvo,Panevėžio tuberkuliozės ligoninės gydytojas,Vaclovas SKAVRONSKAS,Panevėžys ,"1952 - Kauno medicinos institutas, gydytojas",Darbas sode,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1950 04 28,Vedęs,Nebuvo,Bedarbis,Danielius DRAZDAUSKAS,"Alantos mstl. , Molėtų raj.","1972 - Vilniaus statybos technikumas, stat.-technik.",Daug dirbau dėl Lietuvos laisvės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1959 12 15,,Nebuvo,"Puslaidininkių fizikos institutas, mokslinis bendradarbis",Paulius SAKALAS,Vilnius ,"1983 - Vilniaus universitetas, fizikas",Muzika,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1948 09 09,Vedęs,Nenurodė,"LR Seimas, LRS Pirmininko pavaduotojo padėjėjas",Gediminas RUDŽIONIS,Vilnius ,"1973 - Vilniaus universitetas, istorikas",Darbas sode,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nenurodė,Nenurodė
Daugiamandatė,1964 04 27,,Nebuvo,"Kooperatinė bendrovė ""Radviliškio prekyba"", valdybos pirmininkas",Gediminas VALINEVIČIUS,"Šeduva , Radviliškio raj.","1987 - Lietuvos žemės ūkio akademija, inžinierius-mechanikas",Automobiliai,,"Lietuvos partija ""Socialdemokratija 2000""",,,Lenkų,Nėra,Neturi
Daugiamandatė,1958 02 03,Ištekėjusi,Nebuvo,"AB ""Kauno audiniai"", vyr. kontrolierė",Irena RADVILIENĖ,Kaunas ,Lietuvos veterinarijos akademija;1977 - prekybos ir verslo mokykla,Filosofinė literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Aušros,1970 02 25,Vedęs,Nebuvo,"UAB ""Cifika"", generalinis direktorius",Arūnas KARŽINAUSKAS,Šiauliai ,"1996 - Kauno technologijos universitetas, Telekomunikacijos sistemų diplomuotas inžinierius;1995 - Kauno technologijos universitetas, Telekomunikacijų inžinerija;1989 - Šiaulių K.Didžiulio politechnikumas, radiotechnika",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1937 11 18,Vedęs,Nebuvo,"Kauno medicinos universitetas, profesorius",Zigmundas Vytautas SATKEVIČIUS,Kaunas ,"1960 - Kauno medicinos institutas, gydytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1956 12 24,Vedęs,Nenurodė,"Lietuvos žemės ūkio konsultavimo tarnyba , Kaišiadorių biuras, biuto vedėjas, konsultantas gyvūlininkystei",Juozas STEPONAVIČIUS,"Kiemelių k. , Kaišiadorių raj.","1984 - Lietuvos veterinarijos akademija, Zoo inžinierius",Pjaustymas iš medžio,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nenurodė,Nenurodė
Daugiamandatė,1970 02 17,,Nebuvo,"LR Seimas, LR Seimo nario padėjėjas-sekretorius",Darius RICKEVIČIUS,Vilnius ,"1993 - VISI, statybos inžinierius",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Anykščių - Kupiškio,1939 04 01,Našlė,Nebuvo,pensininkė,Ona SIMANAVIČIENĖ,Akmenės raj. ,"1962 - Žemės ūkio universitetas, mokslinis agronomas",Diskusijos,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Danės,1963 11 08,,Nebuvo,"UAB ""Ogonas"", direktorius",Aldevinas PŪKYS,Klaipėda ,"1990 - Vilniaus universitetas, hidrogeologas",Skaitymas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Daugiamandatė,1957 03 12,Vedęs,Nebuvo,"Lietuvos medicinos darbuotojų profesinė sąjunga, prezidentas",Algirdas RADVILA,Kaunas ,,,,"Lietuvos partija ""Socialdemokratija 2000""",,,,Nėra,Neturi
Daugiamandatė,1953 12 14,Išsiskyręs,Nebuvo,"VĮ Marijampolės ligoninė, gydytojas traumatologas-ortopedas",Gediminas AKELAITIS,"Igliaukos k. , Marijampolės raj.","1978 - Kauno medicinos institutas, gydytojas",Kelionės,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1955 04 13,Ištekėjusi,Nebuvo,"LR Seimas, LR Seimo nario padėjėja sekretorė",Rima MATIJOŠIENĖ,"Švenčionys , Švenčionių raj.","1978 - Vilniaus universitetas, fizikė",Gėlininkystė,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1953 06 10,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Dainius Petras PAUKŠTĖ,Vilnius ,"1980 - Vilniaus universitetas, teisininkas",Knygos,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Daugiamandatė,1960 05 24,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Arvydas AKSTINAVIČIUS,Vilnius ,"1986 - Vilniaus universitetas, gydomoji medicina, gydytojas",Daržininkystė,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1949 04 01,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Jonas VALATKA,Vilnius ,"1973 - Kauno politechnikos institutas, inžinierius mechanikas;1967 - Kauno politechnikumas, technikas-statybininkas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Daugiamandatė,1957 07 16,Vedęs,Nebuvo,"LR Seimas, vicepirmininkas",Rimantas Jonas DAGYS,"Grigiškės , Trakų raj.","1980 - Vilniaus universitetas Chemijos fakultetas, chemikas, dėstytojas;1975 - Kauno 24 vid. mokykla",Žvejyba,,"Lietuvos partija ""Socialdemokratija 2000""",,,Baltarusių,Nėra,Neturi
Šilainių,1952 10 19,Našlė,Nebuvo,"UAB ""Kauno autobusai""",Lina JANKAUSKIENĖ,Kaunas ,1970 - Kauno 13-ta vidurinė mokykla,,,Nuosaikiųjų konservatorių sąjunga,,,Lenkų,Nėra,Neturi
Daugiamandatė,1938 02 10,Vedęs,Nebuvo,"Telšių apskrities viršininko administracija, apskrities viršininko patarėjas",Antanas Algimantas LAURAITIS,"Ryškėnų k. , Telšių raj.","1960 - Vilniaus pedagoginis indtitutas, Žmogaus anatomija;1955 - Sedos vidurinė mokykla",,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1954 05 08,Ištekėjusi,Nebuvo,"Vilniaus Šeškinės pradinė mokykla, direktorės pavaduotoja ugdymui",Stasė ŽABIENĖ,"Elektrėnai , Trakų raj.","1988 - Šiaulių K.Preikšo pedagoginis institutas, Pradinių klasių mokytoja;1973 - Klaipėdos A.Venclovos ped. mokykla, Ikimokyklinis auklėjimas",Kelionės,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1952 02 16,Vedęs,Nebuvo,"Marijampolės Pirminės sveikatos priežiūros centras, Psichikos sveikatos skyriaus vedėjas, gydytojas",Arūnas JASIONIS,Marijampolė ,"1980 - Kauno medicinos institutas, gydytojas",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1939 05 20,Vedęs,Nebuvo,"UAB ""Vilniaus autobusų parkas"", darbininkų sąjungos pirmininkas",Jonas PETRAŠKA,Vilnius ,"1967 - KPI I-as kursas nebaigtas;1966 - Vilniaus 7 vid. m-kla, vairuotojas",Bėgiojimas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė ,1950 11 18,Vedęs,Nebuvo,"Advokato R.P.Damušio kontora, advokatas",Romaldas Petras DAMUŠIS,"Šakiai , Šakių raj.","1978 - Vilniaus valstybinis universitetas, teisininkas",Gamta,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1947 01 10,Vedęs,Nebuvo,"UAB ""Revizorius"" Šiaulių filialas, direktorius",Stasys GRIGALIŪNAS,Šiauliai ,"1981 - Kauno politechnikos institutas, inžinierius-ekonomistas;1973 - Kauno politechnikos institutas, inžinierius-mechanikas",Bitininkystė,,Nuosaikiųjų konservatorių sąjunga,,,,Nėra,Neturi
Biržų - Kupiškio,1955 11 26,Netekėjusi,Nebuvo,"Valstybinis turizmo departamentas, direktoriaus pavaduotoja",Nijolė STATKUTĖ,Vilnius ,"1981 - Vilniaus universitetas, chemija",Filosofinė literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1951 08 26,Vedęs,Nebuvo,"Grinkiškio Jono Poderio vidurinė mokykla, lietuvių kalbos mokytojas",Klemas INDRĖKUS,"Grinkiškio mst. , Radviliškio raj.","1974 - Vilniaus valstybinis pedagoginis institutas, lietuvių kalba ir literatūra",Kelionės,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Alytaus,1962 02 10,Išsiskyrusi,Nebuvo,"Lietuvos centrinis vertybinių popierių depozitoriumas, Asmeninių sąskaitų grupės vadovė",Vilija ŠEMETIENĖ,Vilnius ,"1985 - Vilniaus universitetas, ekonomistas-matematikas",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Daugiamandatė,1966 02 13,Vedęs,Nebuvo,"UAB ""Draugystės sanatorija"", direktoriaus pavaduotojas",Algirdas RIMGAILA,Druskininkai ,"1991 - Vilniaus universitetas, ekonomistas",Turizmas,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1950 01 27,Vedęs,Nebuvo,"Plungės žemės ūkio mokykla, direktorius",Vitas KLIMAS,"Plungė , Plungės raj.","1971 - Vilniaus valstybinis pedagoginis institutas, fizikos mokytojas",Krepšinio sporto vystymas,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1949 01 27,Ištekėjusi,Nebuvo,"Jurbarko rajono savivaldybė nuo 2000 08 28 d., projektų koordinatorė",Kristina VANČIENĖ,"Jurbarkas , Jurbarko raj.","VDU, persikvalifikavimo studijos, andragogika;1975 - Vilniaus valstybinis pedagoginis institutas, vokiečių kalbos mokytoja",Bendravimas su žmonėmis,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Daugiamandatė,1969 11 29,Vedęs,Nebuvo,,Dalius TUMYNAS,Marijampolė ,"1993 - Lietuvos veterinarijos akademija, Vet. gydytojas;1988 - Marijampolės 7-oji vidurinė mokykla",Literatūra,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Danės,1952 11 18,Nevedęs,Nebuvo,"Klaipėdos UAB ""Adalgisa"", apsaugos tarnybos darbo organizatorius",Edvardas ŠALKAUSKAS,Klaipėda ,"1973 - Klaipėdos 5-ta vidurinė mokykla, laborantas;1968 - Klaipėdos 9-ta vidurinė mokykla",Krepšinis,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1966 06 01,Vedęs,Nebuvo,"UAB draudimo brokeris ""Vilniaus draudėjų garantas"", direktorius",Aleksandr TUGUŠI,Vilnius ,"1997 - Vilniaus Gedimino technikos universitetas, Statybos technologija ir menedžmentas",Muzika,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Daugiamandatė,1947 04 01,Vedęs,Nebuvo,"UAB ""Okseta"", verslo administratorius",Antanas TATARIŪNAS,Kaunas ,"1970 - Kauno medicinos institutas, Biofizika",Mokslas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
