apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1949-12-01,vedęs / ištekėjusi,Ne ,"Telšių apskrities ligoninė, direktorė",Alma    VITKIENĖ,Telšiai,Aukštasis universitetinis;Vilniaus universitetas Medicinos fakultetas;Gydytoja;1973,"Grožinė literatūra, Teatras",Telšiai,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1950-02-17,vedęs / ištekėjusi,Ne ,"AB „Lietuvos geležinkeliai“, generalinio direktoriaus pavaduotojas",Albertas    ŠIMĖNAS,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomistas-matematikas;1972,"Žūklė, Orientacinis sportas, Gamta","Anykščių raj, Papilių kaimas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1971-06-21,vedęs / ištekėjusi,Ne ,"UAB „Kauno gatvių apšvietimas“, inžinierius",Dainius    VARNAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Viešasis administravimas;1999;Aukštasis;Vytauto Didžiojo universitetas;Teologija;1997,"Džiazas, Turizmas",Kaunas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Lenkų, Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1952-12-04,vedęs / ištekėjusi,Ne ,Kretingos raj. savivaldybės tarybos mero pavaduotojas,Juozas    MAŽEIKA,Kūlupėnų k.,"Aukštasis;LVKKJ, dabar LKKA;Kūno kultūra ir sportas;1982","Žvejyba, Sportas, Knygos","Kūlupėnų kaimas, Kretingos raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Prancūzų",Ne ,Neturiu 
Alytaus,1958-09-21,vedęs / ištekėjusi,Ne ,"Alytaus miesto savivaldybė, mero pavaduotoja",Rima    RAKAUSKIENĖ,Alytus,Aukštasis;Kauno technologijos universitetas;Vadybininkė;2000;Aukštasis;Vilniaus universitetas;Filologė;1982,"literatūra, kelionės","Uchta, Komių Respub lika, Rusija",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Prancūzų, Rusų",Ne ,Neturiu 
Skuodo  - Mažeikių,1958-09-20,vedęs / ištekėjusi,Ne ,"Skuodo pradinė mokykla, mokytoja",Levutė    STANIUVIENĖ,Skuodas,"Aukštasis;Kauno technologijos universitetas, Socialinių mokslų fakultetas, viešojo administravimo studijos;Viešojo administravimo magistro kvalifikacinis laipsnis;2007;Aukštasis;Šiaulių K. Preikšo pedagoginis institutas;Pedagogikos ir psichologijos dėstytojas, ikimok. auklėjimo metodininkas;1996;Aukštesnysis;Klaipėdos A. Venclovos pedagoninė mokykla;Ikimokyklinis auklėjimas;1977","etnokultūra, menas, knygos","Večių kaimas, Skuodo rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1955-04-22,vedęs / ištekėjusi,Ne ,"VšĮ Šakių ligoninė, vyriausiasis gydytojas",Algirdas    KLIMAITIS,Šakiai,Aukštasis;Kauno medicinos institutas;Gydytojas chirurgas;1979,,"Kriūkų k., Šakių raj., Lietuva",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Jonavos,1973-10-07,vedęs / ištekėjusi,Ne ,"UAB Vilniaus energija, klientų aptarnavimo centro vadovas",Raimondas    BURKOVSKIS,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;Transporto vadyba;1997;Vidurinis;Jonavos 6-oji vid. m-kla;1991,"Fotografija, Žvejyba, Kovos menai",Vilkaviškis,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1957-06-12,vedęs / ištekėjusi,Ne ,Nenurodė,Algirdas    PILKAUSKAS,Kaunas,Aukštasis;Kauno medicinos institutas;Gydytojas;1987,"Knygos, Kalnų turizmas, Dviračių turizmas, Vandens turizmas",Ignalinos miestas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1954-09-24,vedęs / ištekėjusi,Ne ,"LŽŪU Žemės ūkio inžinerijos institutas, direktorius",Gvidas    RUTKAUSKAS,Raudondvario k.,Aukštasis;LŽŪA;Inžinierius energetikas;1978,"Kelionės, Sodininkystė, Kolekcionavimas","Tomsko sritis, Rusija",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Lenkų, Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1956-03-18,vedęs / ištekėjusi,Ne ,"Šakių rajono savivaldybės administracija, Žemės ūkio skyriaus vyriausiasis specialistas",Vilhelm    HAASE,Gelgaudiškis,Aukštasis;Lietuvos žemės ūkio akademija;Hidromelioracija;1980,"Kelionės, Sportas","Rusija, Krasnojarsko kraštas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Vokietis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1943-02-11,vedęs / ištekėjusi,Ne ,"Nebedirbu, esu pensininkas",Julius    BEINORTAS,Panevėžys,Aukštasis;Kauno politechnikos institutas;Inžinierius-technologas;1965,"Turizmas, Žygeivystė, Istorija","Kac iuškių k., Radviliškio rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Latvių",Ne ,Neturiu 
Daugiamandatė,1959-08-02,vedęs / ištekėjusi,Ne ,"Anykščių rajono savivaldybė, meras",Sigutis    OBELEVIČIUS,Traupio mstl.,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Biologijos-žemės ūkio pagr. mokytojas;1982,"Krepšinis, Augalų auginimas",Kaišiadorių raj. Požerdžių k.,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Vokiečių, Lenkų, Lotynų",Ne ,Neturiu 
Daugiamandatė,1968-03-16,Išsiskyręs(-usi),Ne ,"Kauno medicinos univers., Visuomenės sveikatos fak., Filosof. ir social. mokslų katedra, docentas",Raimundas    KAMINSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Socialinių mokslų (sociologijos 05S) daktaras;2001;Aukštasis;Kauno technologijos universitetas;Sociologijos mokslo magistras;1997;Aukštasis;Vytauto Didžiojo universitetas;Religijotyros bakalauras. Kartu įgytas filosofijos gretutinės specialybės pažymėjimas;1994,"Meno parodos, Lietuvos ir lietuviškosios kartografijos istorija, Senoji fotografija, kino dokumentika, Šiuolaikiškai pateikta klasikinė bei liaudies muzika",Kaunas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Prienų,1956-08-29,vedęs / ištekėjusi,Ne ,"LR Seimas, narys",Ramūnas    GARBARAVIČIUS,Kaunas,Aukštasis;Kauno politechnikos institutas;Inžinierius-mechanikas;1979,"Džiazas, Kelionės",Kaunas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Gargždų,1953-08-25,vedęs / ištekėjusi,Ne ,"Klaipėdos rajono savivaldybės administracija, socialinės paramos skyriaus vedėja",Dalija    ŠEPORAITIENĖ,Gargždai,Aukštasis;Vilniaus universitetas;Socialinis darbas;1997;Aukštasis;Kauno politechnikos institutas;Inžinierė-technologė;1977,"kelionės, gėlės, knygos",Plungė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1961-03-25,vedęs / ištekėjusi,Ne ,"Panevėžio miesto savivaldybės tarybos sekretoriatas, Vyriausiasis miesto ūkio specialistas",Vitalijus    SATKEVIČIUS,Panevėžys,"Aukštesnysis;Kauno katalikų teologijos fakultetas, aukštesnioji, neakivaizdinė katechetų mokykla;Tikybos ir etikos mokytojas;1996;Aukštasis;Kauno politechnikos institutas;Inžinierius mechanikas;1988",Muzika,"Panevėžio rajonas, Vadoklių seniūnija, Poežerio kaimas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Prancūzų, Anglų",Ne ,Neturiu 
Daugiamandatė,1964-09-02,vedęs / ištekėjusi,Ne ,TS-LKD politinio darbo organizatorius Klaipėdos mieste,Naglis    PUTEIKIS,Klaipėda,"Aukštasis;Vilniaus universitetas, Istorijos fakultetas;Istorikas;1990;Vidurinis;Vilniaus 15-ta vidurinė mokykla;Nenurodė;1982",Archeologija,Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Širvintų - Vilniaus,1973-09-12,vedęs / ištekėjusi,Ne ,"Lietuvos istorijos institutas, Archeologijos skyriaus vyresnysis laborantas",Tomas    BARANAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;Istorija;1998,Lietuvos istorijos populiarinimas,Kaunas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1942-12-24,Našlys(-ė),Ne ,"Plungės rajono savivaldybė, merė",Elvyra Valerija    LAPUKIENĖ,Plungė,Aukštasis universitetinis;Vilniaus valstybinis universitetas;Filologas;1972,"Grožinė, filosofinė literatūra, Gamta","Želvių kaimas, Kretingos rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1959-11-17,nevedęs / netekėjusi,Ne ,"Klaipėdos rajono savivaldybė, mero pavaduotoja",Rūta    CIRTAUTAITĖ,Gargždai,Aukštasis;Kauno technikos universitetas;viešas administravimas;2006;Aukštasis;Klaipėdos universitetas;pr. mokykl. mokyt.;1996;Aukštasis;Šiaulių universitetas;ik. ped. psich. dėstyt.-metod.;1983;Specialus vidurinis;Klaipėdos pedagog. mokykla;vaikų darželio auklėtoja;1978,,Tauragė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Vilniaus - Trakų,1962-09-02,vedęs / ištekėjusi,Ne ,UAB Roadcargo trans,Raimundas    KAVALIAUSKAS,Kalviškių k.,Aukštasis;Vilniaus inžinerinis statybos institutas;Automobilių transporto ekonomika ir organizavimas;1985,"Knygos, Turizmas",Alytus,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1951-11-07,vedęs / ištekėjusi,Ne ,"Vilniaus jaunimo ir suaugusiųjų konsultacinis bendrojo lavinimo centras, pedagogas",Algirdas Eugenijus    JOVAIŠA,Vilnius,Aukštasis;Vilniaus universitetas;Biologijos-chemijos dėstytojas;1974,"Istorija, Teatras, Sportas, Žvejyba",Panevėžys,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1937-03-15,vedęs / ištekėjusi,Ne ,"Gen. J. Žemaičio Lietuvos karo akademija, vyresnysis mokslo darbuotojas",Romas Konstantinas    BATŪRA,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;Istorija;1960,Lankyti Lietuvos istorines vietas,Tauragė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Vokiečių, Lenkų",Ne ,Neturiu 
Daugiamandatė,1955-02-16,Išsiskyręs(-usi),Ne ,"Klaipėdos koncertų salė, choro „Aukuras“ meno vadovas",Alfonsas    VILDŽIŪNAS,Klaipėda,Aukštasis;Lietuvos muzikos ir teatro akademija (Lietuvos valstybinė konservatorija);Choro dirigentas ir chorinių disciplinų dėstytojas;1979,"Literatūra, Žvejyba",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1958-01-01,Nenurodė,Ne ,Nenurodė,Juozas    STANĖNAS,Grigiškės,,,Rusija,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,,Ne ,Neturiu 
Šilutės - Pagėgių,1947-10-15,Išsiskyręs(-usi),Ne ,"Advokato Juozo Gaudučio kontora, advokato padėjėjas",Eugenijus    ČERŠKUS,Trakai,"Aukštasis;Vilniaus universitetas, Teisės fakultetas;Teisininkas;1973","sportas, menas, literatūra, sveikas gyvenimo būdas","Lietuvos Respublika, Rietavas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Šiaulių kaimiškoji,1962-12-04,Išsiskyręs(-usi),Ne ,"Šiaulių rajono savivaldybė, mero pavaduotojas",Jonas    NOVOGRECKIS,Kuršėnai,Aukštasis;Kūno kultūros institutas (dabar Akademija);Pedagogas;1990,"sportas, pirtis, bendravimas su žmonėmis","Gergždelių kaimas, Šiaulių rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų, Lenkų",Ne ,Neturiu 
Ignalinos - Švenčionių,1951-10-25,vedęs / ištekėjusi,Ne ,"Socialinių tyrimų institutas, jaunesnioji mokslinė bendradarbė",Inija    TRINKŪNIENĖ,Vilnius,Aukštasis;Vilniaus Valstybinis V. Kapsuko universitetas;Psichologija;1974,"Kraštotyra, Liaudies dainos, Folkloras",Kelmė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų, Vokiečių",Ne ,Neturiu 
Baltijos,1969-02-21,vedęs / ištekėjusi,Ne ,"Kultūros paveldo departamentas prie Kultūros ministerijos, vyresnysis valstybinis inspektorius",Evaldas    JURKEVIČIUS,Klaipėda,Aukštasis;Kauno technologijos universitetas;Viešasis administravimas;2008;Aukštasis;Klaipėdos universitetas;Edukologas;2005,"Automobiliai, Karveliai",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Šilalės - Šilutės,1954-07-22,vedęs / ištekėjusi,Ne ,"Lietuvos viešojo administravimo institutas, lektorius",Ričardas    MALKEVIČIUS,Kaunas,"Doktorantūra;Hamline university, St. Paul, Minnesota;Viešasis administravimas;1995;Aukštasis;Leningrado (St. Peterburgas) adm. S. Makarovo aukštoji inžinerinė jūreivystės mokykla;Vandens transportas;1985;Aukštasis;Kauno technologijos universitetas;Inžinierius-elektrikas;1978;Vidurinis;Klaipėdos IV vidurinė mokykla;1972","buriavimas, muzika (klasika, džiazas)",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1980-11-03,vedęs / ištekėjusi,Ne ,"UAB „Progretus“, projektų vadovas",Tomas    ČEPONONIS,Vilnius,Aukštasis;Šiaulių universitetas;Švietimo vadyba;2005;Aukštasis;Vilniaus pedagoginis universitetas;Kūno kultūra;2003,"Kelionės, Sportas",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Kretingos,1975-09-16,vedęs / ištekėjusi,Ne ,"UAB „Litusa“, generalinis direktorius",Vaidotas    BACEVIČIUS,Vilnius,Aukštasis;Vilniaus universiteto Ekonomikos fakultetas;Verslo vadyba ir administravimas;2004;Aukštasis;Vilniaus universiteto Teisės fakultetas;Teisės;2000;Vidurinis;Vilniaus m. 35-oji vidurinė mokykla;1993,"literatūra, kelionės","Vilniaus m., Lietuvos Respublika",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1945-06-28,vedęs / ištekėjusi,Ne ,"Klaipėdos universitetas, dekanas, katedros vedėjas",Petras    GRECEVIČIUS,Palanga,Aukštasis;VISI (dabar VDTU);Miestų statyba;1974,"Meninė kūryba, Politika",Vilniaus miestas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Jurbarko,1948-06-08,vedęs / ištekėjusi,Ne ,"Jurbarko rajono savivaldybės administracija, Jurbarko miesto seniūnija, seniūnas",Edvardas    STRONČIKAS,Jurbarkas,"Aukštasis;Kauno Politechnikos institutas;Scemijos ir maisto pramonės mašinos ir aparatai, kvaifikacija: inžinierius mechanikas;1972","Istorinės knygos, Kompiuterija, Muzika, Politinių įvykių analizė, Darbai sodyboje",Jurbarko miestas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1956-04-15,vedęs / ištekėjusi,Ne ,"VšĮ „Mažeikių ligoninė“, gydytojas",Sigitas    KAKTYS,Mažeikiai,Aukštasis;Kauno medicinos institutas;Gydytojas;1980,"Fotografavimas, Kelionės",Skuodo rajonas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Danės,1974-04-16,vedęs / ištekėjusi,Ne ,"Klaipėdos Stasio Šimkaus konservatorija, direktoriaus pavaduotojas ūkiui",Nerijus    ČAPAS,Klaipėda,,"Filosofinė ir istorinė literatūra, Muzika, Miškas",Klaipėda,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Vakarinė,1958-04-28,vedęs / ištekėjusi,Nenurodė ,"Panevėžio m. savivaldybės tarybos sekretoriatas, sekretoriato vyriausiasis sporto specialistas",Vidmantas    URBONAS,Panevėžys,Nebaigtas aukštasis;Vilniaus pedagoginis universitetas;fizinė kultūra;2009,"sportas, muzika","Panevėžys, Lietuva",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Taip ,Neturiu 
Daugiamandatė,1941-11-23,vedęs / ištekėjusi,Ne ,Pensininkas,Klemas    INTA,Naujoji Akmenė,Specialus vidurinis;Kalugos (Rusija) centrinė aviacijos mokykla;Lakūnas-instruktorius;1971;Aukštasis;Lietuvos žemės ūkio akademija;Inžinierius-mechanikas;1965,"Aviacijos sportas, sklandymas, Tautodailė, Knygos","Viliotės k., Židikų sen., Mažeikių rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1937-08-25,vedęs / ištekėjusi,Ne ,"Mykolo Romerio universitetas, plėtros prorektorius",Stasys    STAČIOKAS,Vilnius,Aukštasis;Vilniaus universitetas Teisės fakultetas;Teisininkas;1960;Vidurinis;Alytaus 1-oji vidurinė mokykla;Nenurodė;1955,"Teatras, Koncertai, Sodininkavimas, Meškeriojimas, Sportas",Alytus,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1940-01-01,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo nario Povilo Jakučionio padėjėjas-sekretorius",Petras    MUSTEIKIS,Vilnius,Aukštasis;Tomsko geležinkelių transporto inžinerijos elektromechanikos institutas;Inžinierius geležinkelininkas;1961,"Kelionės, Teatras, Sodininkystė, Knygų skaitymas","Kelmės rajonas, Vaiguvos seniūnija, Klapatauskių kaimas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Vokiečių, Rusų, Anglų, Lenkų",Ne ,Neturiu 
Biržų - Kupiškio,1976-06-03,Nenurodė,Ne ,"Biržų rajono savivaldybė, mero pavaduotojas",Aurimas    FRANKAS,Biržai,Aukštasis;Lietuvos kūno kultūros akademija;Magistras;2000;Aukštasis;Lietuvos kūno kultūros akademija;Kulkinio šaudymo treneris;1998,,Biržai,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,,Ne ,Neturiu 
Daugiamandatė,1959-01-03,vedęs / ištekėjusi,Ne ,"Kėdainių raj. savivaldybė, mero pavaduotojas",Rimgaudas    RIMOŠAITIS,Pelėdnagių k.,Aukštasis;Kauno politechnikos institutas;Inžinierius-mechanikas;1984,"Poilsis kaime, gamtoje","Rusija, Irkutsko sritis",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Suvalkijos,1961-04-24,nevedęs / netekėjusi,Ne ,"VšĮ Kalvarijos ligoninė, vyr. gydytoja",Birutė    KAŽEMĖKAITĖ,Kalvarija,Aukštasis;Kauno medicinos institutas;Gydytoja;1987,"Žvejyba, Grožinė literatūra, Automobiliai","Jutkių km., Rokiškio raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Trakų - Elektrėnų,1974-04-13,vedęs / ištekėjusi,Ne ,"LR Seimo kanceliarija, Švietimo, mokslo ir kultūros komiteto sekretoriatas, patarėjas (ES)",Audrius    SKAISTYS,Trakai,Doktorantūra;Mykolo Romerio universitetas;Teisės krypties mokslininkas;Aukštasis;Mykolo Romerio universitetas (Teisės universitetas);Teisininkas;1998;Aukštasis;Lietuvos policijos akademija;Teisininkas;1995;Vidurinis;Vilniaus 43 (Ryto) vidurinė mokykla;1992,"Sportas, Menas, Kinas, Teatras, Karyba",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Pajūrio,1957-02-05,vedęs / ištekėjusi,Ne ,"UAB ""Konsortas"", direktorius",Pranas    ŽEIMYS,Palanga,Aukštasis;Leningrado civilinės aviacijos akademija;Skrydžių valdymo inžinierius;1987;Specialus vidurinis;Rygos skraidymo technikos mokykla;Skrydžių vadovas;1978;Vidurinis;Skuodo vid. mokykla;Moksleivis;1975,"Užsienio kalbos, Radioelektronika, Programavimas, Aviacija","Barzdžių kaimas, Kretingos rajonas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Kauno - Kėdainių,1982-01-01,vedęs / ištekėjusi,Ne ,"VĮ Kazlų Rūdos mokomoji miškų urėdija, Braziūkų girininkijos girininko pavaduotojas",Justinas    URBANAVIČIUS,Mastaičių k.,Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Miškininkas;2007;Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;Miškininkas;2005,"Politika, Medžioklė, Sportas, Kelionės, Automobiliai",Kauno rajonas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1939-02-01,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimo narys, VVSK narys, Konstitucijos komisijos pirmininkas",Liudvikas    SABUTIS,Vilnius,"Sertifikatas;Charkovo teisės institutas, baudž. ir civilinės teisės spec. kursai;Prokurorinė priežiūra;1974;Aukštasis;Vilniaus universiteto Teisės fakultetas;Teisininkas;1973","Skaitymas, Aplinkos (interj. ir ekster.) studijos ir tvark.","Klaipėda, užaugau tėvų namuose Kretingoje",Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Anglų, Rusų, Prancūzų",Ne ,Neturiu 
Pakruojo - Joniškio,1951-02-25,vedęs / ištekėjusi,Ne ,"Šiaulių rajono Bubių pagrindinė mokykla, direktorius",Reimundas    VARAPICKAS,Šiauliai,Aukštasis;Šiaulių pedagoginis institutas;lietuvių kalbos ir literatūros mokytojas;1977,"visuomeninė-politinė, numizmatika, kūrybinė veikla",Šiaulių miestas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1957-10-09,vedęs / ištekėjusi,Ne ,"Vilniaus teritorinė ligonių kasa, direktorius",Vytautas    MOCKUS,Kupiškis,Aukštasis universitetinis;Vilniaus valstybinis universitetas;Prekybos ekonomika;1980,,Kupiškis,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Prancūzų",Ne ,Neturiu 
Kauno kaimiškoji,1958-08-22,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Audito komiteto pirmininko pavaduotojas",Donatas    JANKAUSKAS,Domeikavos k.,Aukštasis;KTU;Viešasis administravimas;1999;Aukštasis;KPI (dabar - KTU);Inžinierius elektromechanikas;1981,"Tautiniai šokiai, Dviračiai, Kalnų slidinėjimas",Tremtyje - Buriatija (Rusija),Tėvynės sąjunga - Lietuvos krikščionys demokratai,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
