kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0424,15,0.0365,0,Lauksargių (Nr. 11) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0282,10,0.0243,0,Lauksargių (Nr. 11) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0254,9,0.0219,0,Lauksargių (Nr. 11) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0226,8,0.0195,0,Lauksargių (Nr. 11) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0141,5,0.0122,0,Lauksargių (Nr. 11) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0028,1,0.0024,0,Lauksargių (Nr. 11) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.416,309,0.3766,13,Taurų (Nr. 10) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1382,100,0.1251,7,Taurų (Nr. 10) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1085,80,0.0982,4,Taurų (Nr. 10) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1163,84,0.1053,6,Taurų (Nr. 10) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.1034,75,0.0936,5,Taurų (Nr. 10) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0543,36,0.0491,6,Taurų (Nr. 10) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0465,36,0.0421,0,Taurų (Nr. 10) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0336,26,0.0304,0,Taurų (Nr. 10) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0142,9,0.0129,2,Taurų (Nr. 10) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0065,4,0.0058,1,Taurų (Nr. 10) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0116,9,0.0105,0,Taurų (Nr. 10) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0078,6,0.007,0,Taurų (Nr. 10) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3379,196,0.3199,3,Melioratorių (Nr. 9) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1273,75,0.1206,0,Melioratorių (Nr. 9) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1664,98,0.1576,0,Melioratorių (Nr. 9) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.129,74,0.1222,2,Melioratorių (Nr. 9) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0917,53,0.0868,1,Melioratorių (Nr. 9) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0968,55,0.0916,2,Melioratorių (Nr. 9) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0,0,0.0,0,Melioratorių (Nr. 9) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0068,4,0.0064,0,Melioratorių (Nr. 9) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0272,15,0.0257,1,Melioratorių (Nr. 9) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0187,11,0.0177,0,Melioratorių (Nr. 9) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0085,4,0.008,1,Melioratorių (Nr. 9) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0068,4,0.0064,0,Melioratorių (Nr. 9) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.5005,467,0.4723,10,Smėlynų (Nr. 8) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1784,167,0.1683,3,Smėlynų (Nr. 8) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1049,100,0.099,0,Smėlynų (Nr. 8) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.0693,60,0.0653,6,Smėlynų (Nr. 8) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0514,47,0.0485,2,Smėlynų (Nr. 8) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.043,39,0.0406,2,Smėlynų (Nr. 8) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0147,14,0.0139,0,Smėlynų (Nr. 8) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0241,22,0.0228,1,Smėlynų (Nr. 8) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0231,22,0.0218,0,Smėlynų (Nr. 8) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0042,4,0.004,0,Smėlynų (Nr. 8) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0084,8,0.0079,0,Smėlynų (Nr. 8) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0042,3,0.004,1,Smėlynų (Nr. 8) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3585,220,0.3304,3,Laisvės (Nr. 7) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.2283,138,0.2104,4,Laisvės (Nr. 7) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1318,82,0.1215,0,Laisvės (Nr. 7) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1141,69,0.1052,2,Laisvės (Nr. 7) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0707,43,0.0652,1,Laisvės (Nr. 7) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0418,26,0.0385,0,Laisvės (Nr. 7) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0177,10,0.0163,1,Laisvės (Nr. 7) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0129,8,0.0119,0,Laisvės (Nr. 7) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0241,12,0.0222,3,Laisvės (Nr. 7) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0064,4,0.0059,0,Laisvės (Nr. 7) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0113,7,0.0104,0,Laisvės (Nr. 7) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0048,3,0.0044,0,Laisvės (Nr. 7) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3464,620,0.3255,17,Moksleivių (Nr. 6) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1327,238,0.1247,6,Moksleivių (Nr. 6) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1963,354,0.1845,7,Moksleivių (Nr. 6) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1403,250,0.1318,8,Moksleivių (Nr. 6) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.087,156,0.0818,4,Moksleivių (Nr. 6) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0424,75,0.0399,3,Moksleivių (Nr. 6) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0294,53,0.0276,1,Moksleivių (Nr. 6) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0152,26,0.0143,2,Moksleivių (Nr. 6) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0147,25,0.0138,2,Moksleivių (Nr. 6) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0103,19,0.0097,0,Moksleivių (Nr. 6) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0092,17,0.0087,0,Moksleivių (Nr. 6) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0033,6,0.0031,0,Moksleivių (Nr. 6) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.4458,569,0.4186,15,Aerodromo (Nr. 5) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1542,198,0.1448,4,Aerodromo (Nr. 5) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1542,201,0.1448,1,Aerodromo (Nr. 5) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.0832,105,0.0781,4,Aerodromo (Nr. 5) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0473,57,0.0444,5,Aerodromo (Nr. 5) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0489,64,0.0459,0,Aerodromo (Nr. 5) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0206,25,0.0194,2,Aerodromo (Nr. 5) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0237,31,0.0222,0,Aerodromo (Nr. 5) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0221,28,0.0208,1,Aerodromo (Nr. 5) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0115,15,0.0108,0,Aerodromo (Nr. 5) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0092,12,0.0086,0,Aerodromo (Nr. 5) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0038,5,0.0036,0,Aerodromo (Nr. 5) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.4145,274,0.3798,12,Dariaus ir Girėno (Nr. 4) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.187,124,0.1713,5,Dariaus ir Girėno (Nr. 4) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1594,108,0.1461,2,Dariaus ir Girėno (Nr. 4) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.0812,53,0.0744,3,Dariaus ir Girėno (Nr. 4) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0652,43,0.0598,2,Dariaus ir Girėno (Nr. 4) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.042,27,0.0385,2,Dariaus ir Girėno (Nr. 4) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.013,9,0.012,0,Dariaus ir Girėno (Nr. 4) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0348,24,0.0319,0,Dariaus ir Girėno (Nr. 4) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0159,11,0.0146,0,Dariaus ir Girėno (Nr. 4) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0145,9,0.0133,1,Dariaus ir Girėno (Nr. 4) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0014,1,0.0013,0,Dariaus ir Girėno (Nr. 4) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0101,7,0.0093,0,Dariaus ir Girėno (Nr. 4) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.4656,437,0.4295,17,Tauragės (Nr. 3) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1569,147,0.1447,6,Tauragės (Nr. 3) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1169,112,0.1079,2,Tauragės (Nr. 3) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1385,124,0.1277,11,Tauragės (Nr. 3) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0615,55,0.0568,5,Tauragės (Nr. 3) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0297,28,0.0274,1,Tauragės (Nr. 3) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0164,16,0.0151,0,Tauragės (Nr. 3) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0174,16,0.0161,1,Tauragės (Nr. 3) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0205,19,0.0189,1,Tauragės (Nr. 3) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0051,5,0.0047,0,Tauragės (Nr. 3) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0113,9,0.0104,2,Tauragės (Nr. 3) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0072,7,0.0066,0,Tauragės (Nr. 3) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3489,650,0.325,13,J.Tumo - Vaižganto (Nr. 2) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1316,250,0.1225,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1984,371,0.1848,6,J.Tumo - Vaižganto (Nr. 2) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1205,224,0.1123,5,J.Tumo - Vaižganto (Nr. 2) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0705,128,0.0657,6,J.Tumo - Vaižganto (Nr. 2) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0484,92,0.0451,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0221,31,0.0206,11,J.Tumo - Vaižganto (Nr. 2) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0232,44,0.0216,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0321,61,0.0299,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0089,17,0.0083,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0121,23,0.0113,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0047,9,0.0044,0,J.Tumo - Vaižganto (Nr. 2) apylinkė
Vilija Aleknaitė Abramikienė,Tauragės (Nr. 34) apygardos,0.3739,564,0.3473,23,Prezidento (Nr. 1) apylinkė
Petras Algirdas Miškinis,Tauragės (Nr. 34) apygardos,0.1586,239,0.1473,10,Prezidento (Nr. 1) apylinkė
Andriejus Anfimovas,Tauragės (Nr. 34) apygardos,0.1439,225,0.1337,1,Prezidento (Nr. 1) apylinkė
Antanas Zenonas Kaminskas,Tauragės (Nr. 34) apygardos,0.1363,209,0.1266,5,Prezidento (Nr. 1) apylinkė
Dainius Petras Paukštė,Tauragės (Nr. 34) apygardos,0.0707,105,0.0657,6,Prezidento (Nr. 1) apylinkė
Romualdas Zemeckis,Tauragės (Nr. 34) apygardos,0.0503,76,0.0467,3,Prezidento (Nr. 1) apylinkė
Antanas Tirevičius,Tauragės (Nr. 34) apygardos,0.0217,34,0.0201,0,Prezidento (Nr. 1) apylinkė
Dalia Mulevičienė,Tauragės (Nr. 34) apygardos,0.0229,35,0.0213,1,Prezidento (Nr. 1) apylinkė
Algimantas Vaitkaitis,Tauragės (Nr. 34) apygardos,0.0293,46,0.0272,0,Prezidento (Nr. 1) apylinkė
Jonas Ambrazaitis,Tauragės (Nr. 34) apygardos,0.0108,17,0.0101,0,Prezidento (Nr. 1) apylinkė
Vytautas Kazakevičius,Tauragės (Nr. 34) apygardos,0.0083,12,0.0077,1,Prezidento (Nr. 1) apylinkė
Genovaitė Šimkienė,Tauragės (Nr. 34) apygardos,0.0051,8,0.0047,0,Prezidento (Nr. 1) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.5457,351,0.4896,25,Žemaičių Kalvarijos (Nr. 34) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.225,137,0.2018,18,Žemaičių Kalvarijos (Nr. 34) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.135,90,0.1211,3,Žemaičių Kalvarijos (Nr. 34) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0421,27,0.0378,2,Žemaičių Kalvarijos (Nr. 34) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0595,40,0.0534,1,Žemaičių Kalvarijos (Nr. 34) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0189,13,0.0169,0,Žemaičių Kalvarijos (Nr. 34) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0348,23,0.0313,1,Žemaičių Kalvarijos (Nr. 34) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0044,3,0.0039,0,Žemaičių Kalvarijos (Nr. 34) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0073,5,0.0065,0,Žemaičių Kalvarijos (Nr. 34) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.2701,142,0.2385,9,Tverų (Nr. 33) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.2415,124,0.2133,11,Tverų (Nr. 33) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.3417,186,0.3017,5,Tverų (Nr. 33) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0841,46,0.0742,1,Tverų (Nr. 33) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0215,12,0.019,0,Tverų (Nr. 33) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0411,23,0.0363,0,Tverų (Nr. 33) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.034,18,0.03,1,Tverų (Nr. 33) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0089,5,0.0079,0,Tverų (Nr. 33) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0054,3,0.0047,0,Tverų (Nr. 33) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.4617,206,0.4423,5,Truikių (Nr. 32) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.2385,103,0.2285,6,Truikių (Nr. 32) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.1028,47,0.0985,0,Truikių (Nr. 32) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.1028,46,0.0985,1,Truikių (Nr. 32) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0635,28,0.0608,1,Truikių (Nr. 32) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0241,10,0.0231,1,Truikių (Nr. 32) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0241,10,0.0231,1,Truikių (Nr. 32) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0066,3,0.0063,0,Truikių (Nr. 32) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0088,4,0.0084,0,Truikių (Nr. 32) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.3542,179,0.3082,13,Šateikių (Nr. 31) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.3376,164,0.2937,19,Šateikių (Nr. 31) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.1605,80,0.1396,7,Šateikių (Nr. 31) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0996,50,0.0867,4,Šateikių (Nr. 31) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0461,25,0.0401,0,Šateikių (Nr. 31) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0314,14,0.0273,3,Šateikių (Nr. 31) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0461,19,0.0401,6,Šateikių (Nr. 31) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0185,7,0.0161,3,Šateikių (Nr. 31) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0074,4,0.0064,0,Šateikių (Nr. 31) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.3778,77,0.332,8,Stanelių (Nr. 30) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.3556,68,0.3125,12,Stanelių (Nr. 30) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.12,24,0.1055,3,Stanelių (Nr. 30) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.1067,21,0.0938,3,Stanelių (Nr. 30) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0933,20,0.082,1,Stanelių (Nr. 30) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0311,7,0.0273,0,Stanelių (Nr. 30) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0267,6,0.0234,0,Stanelių (Nr. 30) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0133,2,0.0117,1,Stanelių (Nr. 30) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0044,0,0.0039,1,Stanelių (Nr. 30) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.256,74,0.2273,1,Stalgėnų (Nr. 29) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.3311,92,0.2939,5,Stalgėnų (Nr. 29) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.1775,44,0.1576,8,Stalgėnų (Nr. 29) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0853,24,0.0758,1,Stalgėnų (Nr. 29) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0546,16,0.0485,0,Stalgėnų (Nr. 29) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0478,13,0.0424,1,Stalgėnų (Nr. 29) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0819,24,0.0727,0,Stalgėnų (Nr. 29) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0137,3,0.0121,1,Stalgėnų (Nr. 29) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0137,3,0.0121,1,Stalgėnų (Nr. 29) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.4201,253,0.3885,10,Sauslaukio (Nr. 28) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.2636,157,0.2437,8,Sauslaukio (Nr. 28) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.1214,73,0.1123,3,Sauslaukio (Nr. 28) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0783,48,0.0724,1,Sauslaukio (Nr. 28) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0447,28,0.0414,0,Sauslaukio (Nr. 28) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0511,32,0.0473,0,Sauslaukio (Nr. 28) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0256,15,0.0236,1,Sauslaukio (Nr. 28) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.016,10,0.0148,0,Sauslaukio (Nr. 28) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.016,10,0.0148,0,Sauslaukio (Nr. 28) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.4415,665,0.3979,44,Rietavo (Nr. 27) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.1837,264,0.1655,31,Rietavo (Nr. 27) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.1594,245,0.1437,11,Rietavo (Nr. 27) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.1052,160,0.0948,9,Rietavo (Nr. 27) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0486,78,0.0438,0,Rietavo (Nr. 27) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0635,96,0.0572,6,Rietavo (Nr. 27) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0355,51,0.032,6,Rietavo (Nr. 27) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0137,22,0.0123,0,Rietavo (Nr. 27) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0156,25,0.014,0,Rietavo (Nr. 27) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.2635,99,0.2311,8,Pelaičių (Nr. 25) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.3892,144,0.3413,14,Pelaičių (Nr. 25) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.2217,80,0.1944,10,Pelaičių (Nr. 25) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.1232,47,0.108,3,Pelaičių (Nr. 25) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.0271,11,0.0238,0,Pelaičių (Nr. 25) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0369,10,0.0324,5,Pelaičių (Nr. 25) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0443,10,0.0389,8,Pelaičių (Nr. 25) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0172,5,0.0151,2,Pelaičių (Nr. 25) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0,0,0.0,0,Pelaičių (Nr. 25) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.3378,275,0.3103,4,Nausodžio (Nr. 24) apylinkė
Leonardas Želvys,Plungės (Nr. 35) apygardos,0.293,217,0.2692,25,Nausodžio (Nr. 24) apylinkė
Mykolas Pronckus,Plungės (Nr. 35) apygardos,0.0956,79,0.0879,0,Nausodžio (Nr. 24) apylinkė
Rimantas Vaitkus,Plungės (Nr. 35) apygardos,0.0981,80,0.0901,1,Nausodžio (Nr. 24) apylinkė
Audrius Klišonis,Plungės (Nr. 35) apygardos,0.1065,85,0.0979,3,Nausodžio (Nr. 24) apylinkė
Birutė Grinbergienė,Plungės (Nr. 35) apygardos,0.0557,46,0.0512,0,Nausodžio (Nr. 24) apylinkė
Primas Noreika,Plungės (Nr. 35) apygardos,0.0387,31,0.0356,1,Nausodžio (Nr. 24) apylinkė
Augustinas Salys,Plungės (Nr. 35) apygardos,0.0109,8,0.01,1,Nausodžio (Nr. 24) apylinkė
Stasys Recepas,Plungės (Nr. 35) apygardos,0.0073,5,0.0067,1,Nausodžio (Nr. 24) apylinkė
Liudvikas Sabutis,Plungės (Nr. 35) apygardos,0.2926,77,0.2565,2,Narvaišių (Nr. 23) apylinkė
