apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Vilniaus - Trakų,1953-12-18,vedęs,Ne ,"šiuo metu nedirbu,",VYTAUTAS    BAKASĖNAS,Vilnius,"Aukštasis;Vilniaus valstybinis universitetas;gydytojas higienistas, epidemiologas;1977","medžioklė, žvejyba, sportas","Prienų rajonas, Skrynupio kaimas",Lietuvos socialdemokratų partija,lietuvis ,115,"anglų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1979-10-01,vedęs,Ne ,"Tėvynės sąjunga-Lietuvos krikščionys demokratai,Vykdomojo sekretoriaus patarėjas teisės klausimais",VIDAS    URBONAVIČIUS,Vilnius,"Aukštasis universitetinis;Mykolo Romerio universitetas;teisininkas;2003;Aukštasis universitetinis;Mykolo Romerio universitetas;teisininkas;2001;Vidurinis;Šiaulių m. ,,Romuvos"" vidurinė mokykla;-----------------;1998",,"Kuršėnai, Šiaulių raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,39,"anglų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1976-05-11,ištekėjusi,Ne ,"UAB ""LIMETA"",Vadybininkė",ILONA    OGURCOVA,Mikniškių k.,Aukštasis;Mykolo Romerio universitetas;Teisė ir valdymas;2006;Aukštasis;VGTU;Biomechanika;2002,"skaitymas, sodininkystė, biljardas, sveikatinamoji veikla","Trakai, Trakų raj.",Krikščionių partija, ,34,"lenkų, rusų, lotynų, anglų",Ne ,Neturiu 
Trakų - Elektrėnų,1944-01-01,vedęs,Ne ,"Vilniaus RAAD prie Am,vyriausiasis specialistas",ALBINAS    MORKŪNAS,Vilnius,Aukštasis;Vadybos akademija;vadyba;1991;Aukštasis;Vilniaus universitetas;ekonomistas;1978;Aukštasis;Kauno miškų technikumas;miškininkas;1964,"sportas, knygos","Ukmergės raj., Kultuvėnų km.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,2,"rusų, lenkų",Ne ,Neturiu 
Trakų - Elektrėnų,1963-10-23,išsituokusi,Ne ,"VŠĮ ""Mūsų saulužė"",direktorė",EGLĖ    MIRONČIKIENĖ,Vilnius,,"Literatūra, menas, sportas, gėlių auginimas",Vilnius,„Drąsos kelias“ politinė partija,lietuvė ,35,"rusų, lenkų, vokiečių",Ne ,Neturiu 
Trakų - Elektrėnų,1966-08-06,ištekėjusi,Ne ,"Lietuvos Respublikos Seimas,Seimo narė, Sveikatos reikalų komiteto narė, Narkomanijos ir alkoholizmo prevencijos komisijos pirmininko pavaduotoja",DANGUTĖ    MIKUTIENĖ,Trakai,Aukštasis;Mykolo Romerio universitetas;Viešasis administravimas;2007;Aukštasis;Lietuvos valstybinė konservatorija;Režisierė;1988,"Kelionės, politologija, filosofija, psichologija, kulinarija",Rokiškis,Darbo partija,lietuvė ,9,"anglų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1952-02-24,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",JONAS    LIESYS,Rūdiškės,Aukštasis universitetinis;Kauno kūno kultūros institutas (dabar - Lietuvos kūno kultūros akademija);Fizinio lavinimo (kūno kultūros) dėstytojas;1978;Vidurinis;Giedraičių vidurinė mokykla (dabar- Antano Jaroševičiaus);-;1970,"sportas, gamta","Šiaudžių kaimas, Molėtų rajonas",Liberalų ir centro sąjunga,lietuvis ,14,"lenkų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1953-09-26,vedęs,Ne ,"Valstybinė įmonė Valkininkų miškų urėdija,Girininko pavaduotojas",KAZYS VYTAUTAS    LAURUŠEVIČIUS,Rūdiškės,Aukštasis universitetinis;LŽŪU;Miškininkystė;2006,bitininkystė,"Klėriškių km., Kaišiadorių raj.",Respublikonų partija,lietuvis ,49,"rusų, lenkų, vokiečių pagrindai",Ne ,Neturiu 
Trakų - Elektrėnų,1963-11-26,Nenurodė,Ne ,"Traų rajono savivaldybės administracija,Administracijos direktorė",ASTA    KANDRATAVIČIENĖ,Senųjų Trakų k.,Magistrės l.;Vilniaus universitetas;Socialinis darbuotojas;1997;Aukštasis;Veterinarijos akademija;Veterinarijos gydytojas;1986,"važinėjimas dviračiu, plaukiojimas baidarėmis, psichologinės knygos, klasikinė  muzika","Lentvaris, Trakų rajonas",Lietuvos socialdemokratų partija,lietuvė ,54,"vokiečių, rusų, lenkų",Ne ,Neturiu 
Trakų - Elektrėnų,1965-05-08,vedęs,Ne ,"Vilniaus m. savivaldybė,mero pavaduotojas",JAROSLAV    KAMINSKI,Vilnius,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;socialiniai mokslai;2003,,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,15,"rusų, anglų",Ne ,Neturiu 
Trakų - Elektrėnų,1973-08-20,vedęs,Ne ,"Prekyba pagal verslo liudijimą Nr. GW331653-4,-",EDIKAS    JAGELAVIČIUS,Elektrėnai,Aukštasis;Kauno technikos kolegija;inžinierius;2010,"šachmatai, audio knygų klausymas",Gargždai,Socialistinis liaudies Frontas,lietuvis ,10,"rusų, anglų",Ne ,Neturiu 
Trakų - Elektrėnų,1987-05-09,netekėjusi,Ne ,"Nedirbu,",GIEDRĖ    GEČAITĖ,Klaipėda,Bakalauras;Klaipėdos kolegija;Kultūros vadyba;2009,Piešimas,Šilutė,Demokratinė darbo ir vienybės partija,lietuvė ,19,"anglų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1981-06-22,Nenurodė,Ne ,"UAB „ Kosminija,Direktorius",DANAS    DAMBRAUSKAS,Elektrėnai,Magistras;Mykolo Romerio universitetas;Savivaldos institucijų administravimas;2013;Aukštasis universitetinis;Mykolo Romerio universitetas Politikos ir vadybos fakultetas;Savivaldos institucijų administravimas;2010;Aukštasis neuniversitetinis;Vilniaus kolegija;Vadybos ir verslo administravimas;2003,"Šachmatai, skaitymas, žvejyba, futbolas, krepšinis, aktyvus laisvalaikio leidimas, politika, istorija",Elektrėnai,Partija Tvarka ir teisingumas,lietuvis ,61,"anglų, rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1975-07-03,ištekėjusi,Ne ,"UAB ""Magneta LT"",pardavimų skyriaus vadovė",RITA    BALTADUONYTĖ-LEONIENĖ,Vilnius,Nebaigtas aukštasis;K. Simonavičiaus universitetas;verslo teisės magistrantūra;2012,"kalnų slidinėjimas, boulingas, jodinėjimas ir kt.",Kaunas,Lietuvos Respublikos liberalų sąjūdis,lietuvė ,66,"rusų, lenkų, vokiečių, anglų",Ne ,Neturiu 
Trakų - Elektrėnų,1960-02-14,ištekėjusi,Ne ,"Aleksandro Abeciūno individuali įmonė,administratorė-teisininkė",ZOFIJA    ABECIŪNIENĖ,Grendavės k.,Aukštasis;Vilniaus teisės ir verslo kolegija;teisininkė;2009;Aukštasis;M.Riomerio Universitetas;teisė;2001,"turizmas, politika.","Onuškio seniūnija, Pasamovio km., Trakų rajonas",Politinė partija „Sąjunga Taip“,lietuvė ,38,"rusų, lenkų, vokiečių",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1979-05-26,vedęs,Ne ,"TEO LT, AB,Projektų vadovas",SKIRMANTAS    TUMELIS,Vilnius,Universitetas;Kauno technologijos universitetas;Telekomunikacijų ir elektronikos inžinierius;2001,"IT, kompiuteriai, internetas, tinklaraščiai, muzika, kinas, kiti menai, edukologija, astrofizika, visuomeninė veikla",Alytus,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,102,"rusų, anglų, lenkų, prancūzų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1983-04-14,nevedęs,Ne ,"Individuali veikla (teisinės konsultacijos),",STANISLOVAS    TOMAS,Vilnius,Aukštasis;Paryžiaus I Sorbonos universitetas;Teisė;2010;Aukštasis;Šventojo Liudviko universitetas;Teisė;2005;Aukštasis;Briuselio Katališkasis universitetas;Teisė;2005;Aukštasis;Europos teisės teorijos akademija;Teisė;2005;Aukštasis;Vilniaus universitetas;Teisė;2004,"Šachmatai, baseinas","Pavlodaras, Kazachstanas",Darbo partija,lietuvis ,72,"prancūzų, anglų, rusų, lenkų, ispanų, vokiečių, latvių, olandų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1960-09-30,išsituokusi,Ne ,"Trakų rajono savivaldybė,mero pavaduotoja",TERESA    SOLOVJOVA,Lentvaris,Aukštasis universitetinis;Vilniaus valstybinis universitetas;ekonomistė;1988,teatras,"Naujasis Lentvaris, Trakų r.",Lietuvos lenkų rinkimų akcija,lenkė ,20,"lenkų, rusų, vokiečių",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1986-04-24,ištekėjusi,Ne ,"UAB ""Geonika"",Vyriausioji buhalterė",LAURA    NIKIFOROVA,Elektrėnai,Aukštasis;Vilniaus kooperacijos kolegija;buhalterė;2009,keliauti,Elektrėnai,Socialistinis liaudies Frontas,lietuvė ,19,"rusų, lietuvių",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1985-04-19,vedęs,Ne ,"Asociacija LRK  Energija,direktorius",PETRAS    NAUSĖDA,Vilnius,Aukštasis universitetinis;Lietuvos kūno kultūros akademija;sporto ir turizmo vadyba;2008,"sportas, skaitymas",Elektrėnai,Politinė partija „Sąjunga Taip“,lietuvis ,44,"anglų, rusų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1948-03-17,vedęs,Ne ,"LR Žemės ūkio rūmai,organizatorius savivaldai",MARIJONAS    MITKUS,Kaišiadorys,"Aukštasis;Maskvos kooperatinis institutas,Vilniaus filialas;Prekybos ekonomistas;1979",bitininkystė,Antanaičių km.Kaišiadorių raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,61,rusų,Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1974-04-01,išsiskyręs,Ne ,"Vievio sanatorinė mokykla,logopedas",LINAS    LABAČIAUSKAS,Elektrėnai,Aukštasis;Šiaulių universitetas;spec. pedagogas-logopedas;2009,"kelionės, motociklai",Elektrėnai,„Drąsos kelias“ politinė partija,lietuvis ,48,rusų,Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1979-12-18,vedęs,Ne ,"V. Kartenio firma ""Elektrėnų mėsa"",komercijos direktorius",RAMŪNAS    KARTENIS,Elektrėnai,Aukštasis;Vilniaus kolegija;Kompiuterių programuotojas;2003,"žvejyba, keliauti, žaisti krepšinį","Mijaugonių k., Kaišiadorių r. (dabar Kloninių Mijaugonių k., Elektrėnų sav.)",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,89,"rusų, anglų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1981-12-22,vedęs,Ne ,"Kaišiadorių kūno kultūros ir sporto centras,futbolo treneris",ANDRIUS    JANKAUSKAS,Kaišiadorys,Magistras;Mykolo Romerio universitetas;ES politika ir administravimas;2006;aukštasis universitetinis bakalauras;Vilniaus pedagoginis universitetas;filosofija;2004,"filosofija, psichologija, sportas, kinas, patriotinė veikla",Šiauliai,Tautininkų sąjunga,lietuvis ,72,"anglų, rusų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1976-12-03,vedęs,Ne ,"UAB Nielsen&amp; Nielsen Holding SSC,diviziono apskaitos vadovas",GIEDRIUS    GRIGALIUS,Rumšiškių mstl.,Magistras;KTU;finansų vadyba;2001;Bakalauras;KTU;finansų vadyba;1999,"literatūra, kelionės, šachmatai",Kaunas,Lietuvos žmonių partija,lietuvis ,19,"anglų, rusų, serbų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1969-08-11,ištekėjusi,Ne ,"Saugomų teritorijų tarnyba prie Aplinkos ministerijos,vyr. projektų koordinatorė",VIOLETA    GEMBICKA,Elektrėnai,Aukštasis;Lietuvos Teisės universitetas;teisė;2001,aktyvus poilsis,Trakai,Respublikonų partija,lenkė ,9,"lenkų, rusų, anglų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1971-01-20,vedęs,Ne ,"Nuo 2011-08-12 paskirta pareigūnų ir karių valstybinė pensija už tarnybą,-",AIDAS    ČĖSNA,Gudienos k.,Aukštasis universitetinis;Lietuvos policijos akademija;teisininkas;1994,"sportinė veikla, kelionės, muzikavimas","Beloniškių km., Kaišiadorių rajonas",Krikščionių partija, ,59,"anglų, rusų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1949-02-20,našlė,Ne ,",",KRISTINA    BRAZAUSKIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas;1975,"politinės literatūros ir politikų biografijų skaitymas, žvejyba, šachmatai, siuvinėjimas",Kaunas,Demokratinė darbo ir vienybės partija,lietuvė ,1,"rusų, lenkų, anglų",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1944-02-20,vedęs,Ne ,"LR Seimas,Seimo narys",BRONIUS    BRADAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas;1966,"medžioklė, žvejyba, grybavimas","Ukmergės raj., Siesikų miestelis",Lietuvos socialdemokratų partija,lietuvis ,22,"rusų, lenkų, vokiečių pagrindai",Ne ,Neturiu 
Kaišiadorių - Elektrėnų,1948-07-19,vedęs,Ne ,",",ALGIMANTAS    ADOMAITIS,Elektrėnai,Universitetinis;Kauno medicinos institutas;gydytojas;1972,"politika, istorija, publicistika, meistravimas, pažintinės kelionės, bendravimas su žmonėmis","Balninkai, Molėtų rajonas",Partija Tvarka ir teisingumas,lietuvis ,73,"rusų, lenkų, anglų",Ne ,Neturiu 
Jonavos,1949-07-26,vedęs,Ne ,"Jonavos rajono savivaldybės administracija,Mero pavaduotojas",VYTAUTAS    VENCKŪNAS,Jonava,Aukštasis;Kauno techn. universitetas;Ekonomikos magistras;2010;Aukštasis;Kauno techn. universitetas;Inž.-mechanikas;1972,teatras,Marijampolė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,95,"lenkų, vokiečių",Ne ,Neturiu 
Jonavos,1964-08-14,vedęs,Ne ,"LR Vidaus reikalų ministerija,viceministras",SIGITAS    ŠIUPŠINSKAS,Riešės k.,Aukštasis universitetinis;M. Romerio universitetas;Viešojo administravimo magistro diplomas;2007;Aukštasis universitetinis;KTU;Radijo inžinieriaus diplomas;1987,"žvejyba, muzika, tapyba",Vilnius,Liberalų ir centro sąjunga,lietuvis ,53,"anglų, rusų",Ne ,Neturiu 
Jonavos,1941-08-18,vedęs,Ne ,"-,-",VALENTIN    STEPANOV,Jonava,Aukštesnysis;Alytaus politechnikumas;Mechanika;1975,"tapyba, buriavimas",Rusija Kostroma,Lietuvos pensininkų partija,rusas ,,"rusų, lenkų",Ne ,Neturiu 
Jonavos,1952-04-03,vedęs,Ne ,"LRS,Seimo narys",RIMANTAS    SINKEVIČIUS,Jonava,Aukštasis;KTU;Neorg.medžiagų ir trąšų cheminė technologija;1975,"gamta,medžioklė,bendravimas",Anykščių raj. Jusiškių km,Lietuvos socialdemokratų partija,lietuvis ,30,"rusų, anglų",Ne ,Neturiu 
Jonavos,1963-04-04,ištekėjusi,Ne ,"UAB ""Maitinimas"",direktorė",RITA    RENKAUSKIENĖ,Jonava,"Aukštasis;VVU;Prekių mokslo, prekybos organizavimo;1988","kelionės, informacijos apie sveikatą sklaida",Kaunas,Lietuvos lenkų rinkimų akcija,lietuvė ,16,"anglų, rusų",Ne ,Neturiu 
Jonavos,1968-11-12,ištekėjusi,Ne ,"UAB Binčis,Vyr. finansininkė",JOLITA    PELECKIENĖ,Jonava,Aukštasis universitetinis;KTU;inžinierė- ekonomistė;1991,"kelionės, sportas, gėlės",Jonava,Politinė partija „Sąjunga Taip“,lietuvė ,71,rusų,Ne ,Neturiu 
Jonavos,1974-08-25,vedęs,Ne ,"Jonavos rajono savivaldybė,mero pavaduotojas",REMIGIJUS    OSAUSKAS,Jonava,Aukštasis magistrinis;Lietuvos teisės universitetas;viešasis administravimas;2002;Aukštasis magistrinis;Vytauto Didžiojo universtetas;edukologija;1999,"filatelija, kelionės, kraštotyra",JONAVA,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,40,"rusų, anglų",Ne ,Neturiu 
Jonavos,1965-02-21,vedęs,Ne ,"UAB "" CERTEX Lietuva"",sandėlio vadovas",ROLANDAS    MERKELIS,Jonava,Aukštasis;VU Kauno humanitarinis fakultetas;Eknomikos vadyba;2010,-,Klaipėda,Krikščionių partija,lietuvis ,63,"rusų, lenkų",Ne ,Neturiu 
Jonavos,1968-08-28,vedęs,Ne ,"UAB ATRĖJAS,direktorius",SIGITAS    MARTINAVIČIUS,Domeikavos k.,Aukštasis;LŽŪA;inžnierius;1994,"sportas, muzika, teatras, gamta","Milių kaimas, Kaltinėnai, Šilalės raj.",„Drąsos kelias“ politinė partija,lietuvis ,24,"rusų, anglų",Ne ,Neturiu 
Jonavos,1960-06-02,vedęs,Ne ,"Kauno teritorinė darbo birža,Jonavos skyriaus vedėjas",BRONISLOVAS    LIUTKUS,Žeimių mstl.,Aukštasis universitetinis;Lietuvos žemės ūkio akademija;ž. ū. elektrifikacija;1983,sportas,Žeimių k. Jonavos rajonas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,80,"rusų, lenkų",Ne ,Neturiu 
Jonavos,1960-09-18,išsituokusi,Ne ,"Kredito unija „Jonavos žemė“,administracijos vadovė",RITA    LATVIŪNIENĖ,Jonava,Aukštasis;Kauno technologijos universitetas;Viešasis administravimas;2010;Aukštasis;Kauno technologijos universitetas;Soc. pedagogas;2007;Aukštesnysis;Kauno kooperacijos technikumas;Prekybos organizavimas;1984,"knygos, kelionės, politika, teatras, muzika.",Kėdainių r. Šėtos apylinkė,Partija Tvarka ir teisingumas,lietuvė ,50,"rusų, anglų, vokiečių pagrindai",Ne ,Neturiu 
Jonavos,1965-12-22,partnerystė,Ne ,"Jonavos raj.jaunimo visuomeninių organizacijų sąjunga,projektų vadovas",VLADIMIRAS    KORNIJEVSKIS,Ruklos mstl.,Bakalauro laipsnis;LKKA;trenerio kvalifikacija;2012;Techninis vidurinis;Vladivostoko jūreivininkystės mokykla;tarpautinės klasės jūreivis;1988;vidurinis - techninis;Vilniaus 26-oji geležinkeliečių mokykla;šilumvežių šaltkalvis;1984;Vidurinė mokykla;Utenos 3-oji mokykla;brandos atestatas;1983,darbas su jaunimu,Siktivkaro m.,Lietuvos žmonių partija,lietuvis ,27,rusų,Ne ,Neturiu 
Jonavos,1962-09-10,ištekėjusi,Ne ,"NAMAI,namu seimininke",RASA    KISELIOVA,Kaunas,Aukštesnysis;Šiauliu medicinos mokykla;medicinos sesuo vaiku istaigoms;1981,"Psihologijos mokslai, keliones",Radviliškis,Demokratinė darbo ir vienybės partija,lietuvė ,26,"lietuvių, rusų, anglų, lenkų",Ne ,Neturiu 
Jonavos,1973-07-05,vedęs,Ne ,"UAB ""Jarugė"",Direktorius",SAULIUS    JAKIMAVIČIUS,Šešuvos k.,Magistras;M. Romerio universitetas;Teisė;2006;Aukštasis;Maskvos naujasis juridinis institutas;Juristas;2005;Aukštasis;Lietuvos Teisės universitetas;Teisininkas;2001;Aukštesnysis;Kauno aukštesnioji policijos mokykla;Teisininkas;1995,"Ginklai medžioklė, sportas",Kaunas,Darbo partija,lietuvis ,24,"anglų, rusų, lenkų",Ne ,Neturiu 
Jonavos,1973-04-16,Nenurodė,Ne ,",",ANTANAS    AUGŪNAS,Jonava,,,,Lietuvos socialdemokratų sąjunga, ,53,,Ne ,Neturiu 
Ukmergės,1956-09-10,netekėjusi,Ne ,"VMVT Ukmergės VMVT,vyriausioji veterinarijos gydytoja inspektorė",DANUTĖ    UŽKURĖLYTĖ,Žemaitkiemio mstl.,Aukštasis;LVA;Veterinarijos gydytoja;1983,"kelionės dviračiu, maudymasis ežere, darbas gimtojoje sodyboje",Ukmergės r.Žemaitkiemis,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,128,"rusų, anglų",Ne ,Neturiu 
Ukmergės,1959-01-28,išsiskyręs,Ne ,"Vilniaus miesto savivaldybės administracija,mero patarėjas",JAN    TOMAŠEVIČ,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;transporto inžinerinė vadyba ir ekonomika;2005;Aukštesnysis;Kremenčugo civilinės aviacijos mokykla;lėktuvo pilotas;1980,"sportas, knygos, aviomodelizmas","Vilniaus r., Lietuva",Lietuvos lenkų rinkimų akcija,lenkas ,77,"anglų, rusų, lenkų",Ne ,Neturiu 
Ukmergės,1952-09-26,našlė,Ne ,"Ukmergės nestacionarių socialinių paslaugų centras,administratorė",LINA    SUKACKIENĖ,Ukmergė,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;matematikos mokytoja;1976,"Publicistika, kelionės","Antalieptės k., Zarasų r.",Lietuvos Respublikos liberalų sąjūdis,lietuvė ,77,"prancūzų, rusų",Ne ,Neturiu 
Ukmergės,1962-08-05,netekėjusi,Ne ,"UAB ""LIETLINEN"",pamainos meistrė",LORETA    STEPONAITYTĖ,Kaunas,Aukštasis;KTU Cheminės technologijos fakultetas;chemikas-technologas;1986,sportas,Garliava,„Drąsos kelias“ politinė partija,lietuvė ,21,"rusų, anglų",Ne ,Neturiu 
Ukmergės,1965-07-13,Nenurodė,Ne ,"UAB ""AVEVERA"",Regiono vadovė",REMIGIJA    KRUPODRA,Jonava,Aukštesnysis;Kauno 56-ta technikos mokykla;Siuvėja;1985,-,Tauragė,Krikščionių partija,lietuvė ,62,"ukrainiečių, rusų, anglų",Ne ,Neturiu 
Ukmergės,1980-11-20,nevedęs,Ne ,"Lietuvos Respublikos Seimo kanceliarija, vyresnysis specialistas",MINDAUGAS    KLUONIS,Vilnius,"Aukštasis universitetinis;Vilniaus Universitetas, Tarptautinių santykių ir politikos mokslų institutas;politikos mokslai;2005",Socialiniai mokslai,Ukmergė,Išsikėlė pats,lietuvis ,,"anglų, rusų, vokiečių",Ne ,Neturiu 
Ukmergės,1984-10-12,netekėjusi,Ne ,"Ukmergės rajono savivaldybės administracija,Informacinių technologijų vyriausioji specialistė",VAIDA    KATINAITĖ,Ukmergė,Magistras;Mykolo Romerio universitetas;Viešasis administravimas;2010;Aukštasis;Vilniaus kolegija;Verslo vadyba;2004,"akytvus poilsis - dviračiai, kelionės. Knygos, filmai, saviugda",Radviliškis,Liberalų ir centro sąjunga,lietuvė ,89,"anglų, rusų, vokiečių",Ne ,Neturiu 
Ukmergės,1969-04-03,nenurodė,Ne ,"UAB Vilniaus energija,inovacijų direktorius",SVAJŪNAS    JUODKA,Vilnius,Aukštasis;ISM;verslo vadyba ir administravimas;2008;Aukštasis;VU;ekonomistas-statistikas;1993,,Vilniaus miestas,Politinė partija „Sąjunga Taip“,lietuvis ,78,"anglų, rusų",Ne ,Neturiu 
Ukmergės,1963-01-10,ištekėjusi,Ne ,"LR Seimas,LR Seimo narė Audito komiteto pirmininkė",LORETA    GRAUŽINIENĖ,Ukmergė,Aukštasis;Lietuvos Žemės ūkio akademija;Buhalterinės apskaitos;1992,"Aktyvus poilsis gamtoje, skaitymas",Rokiškis,Darbo partija,lietuvė ,3,"rusų, vokiečių, anglų",Ne ,Neturiu 
Ukmergės,1954-11-28,ištekėjusi,Ne ,"Ukmergės pirminės sveikatos priežiūros centras,vyriausioji gydytoja",JANINA    GALIAUSKIENĖ,Ukmergė,Aukštasis;Kauno Medicinos Institutas;gydytoja;1979,"kelionės, knygos, gėlės, žemės ūkis, šunys",Ukmergė,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,90,"anglų, rusų",Ne ,Neturiu 
Ukmergės,1953-06-11,vedęs,Ne ,"Valstybinė mokesčių inspekcija prie Lietuvos Respublikos Finansų ministerijos,vyriausiasis specialistas",ARŪNAS    EIGIRDAS,Vilnius,Aukštasis;Vilniaus universitetas;matematikas;1976,,Klaipėda,Tautininkų sąjunga,lietuvis ,43,"anglų, rusų",Ne ,Neturiu 
Ukmergės,1983-08-23,vedęs,Ne ,"Europos parlamento narys Zigmantas Balčytis,Europos parlamento nario Zigmanto Balčyčio padėjėjas",ARŪNAS    DUDĖNAS,Laumėnų k.,Aukštasis universitetinis;Vilniaus universitetas;Politikos mokslai;2009;Aukštasis universitetinis;Vilniaus universitetas;Archeologija;2006,"Domiuosi politika ir jos aktualijomis, technologinėmis naujovėmis bei žemės ūkiu",Ukmergė,Lietuvos socialdemokratų partija,lietuvis ,28,"anglų, rusų",Ne ,Neturiu 
Ukmergės,1946-01-01,vedęs,Ne ,"Lietuvai pagražinti draugija,Valdybos pirmininkas",JUOZAS    DINGELIS,Vilnius,Aukštasis;Lietuvos žemės ūkio universitetas;Miškų ūkio inžinierius;1975,"Meno saviveikla, istorija, sportas","Varėnos raj., Valkininkų sen., Čižiūnų k.",Respublikonų partija,lietuvė ,3,"rusų, vokiečių, lenkų",Ne ,Neturiu 
