dalyvavo,rinkeju_skaicius,apygarda,negaliojantys_biuleteniai,apylinke
247,694,Biržų - Kupiškio (Nr.48) apygarda,9,Kirdonių
299,883,Biržų - Kupiškio (Nr.48) apygarda,17,Pabiržės
164,574,Biržų - Kupiškio (Nr.48) apygarda,8,Paketurių
166,449,Biržų - Kupiškio (Nr.48) apygarda,4,Pačeriaukštės
191,604,Biržų - Kupiškio (Nr.48) apygarda,5,Salamiesčio
162,442,Biržų - Kupiškio (Nr.48) apygarda,11,Pasvaliečių
184,397,Biržų - Kupiškio (Nr.48) apygarda,2,Juostaviečių
137,319,Biržų - Kupiškio (Nr.48) apygarda,2,Einorių
112,284,Biržų - Kupiškio (Nr.48) apygarda,3,Kraštų
170,381,Biržų - Kupiškio (Nr.48) apygarda,3,Kupreliškio
127,376,Biržų - Kupiškio (Nr.48) apygarda,6,Kvetkų
183,476,Biržų - Kupiškio (Nr.48) apygarda,6,Papilio
84,275,Biržų - Kupiškio (Nr.48) apygarda,4,Virbališkių
204,650,Biržų - Kupiškio (Nr.48) apygarda,15,Medeikių
126,396,Biržų - Kupiškio (Nr.48) apygarda,3,Žaidelių
246,761,Biržų - Kupiškio (Nr.48) apygarda,5,Parovėjos
134,390,Biržų - Kupiškio (Nr.48) apygarda,4,Užušilių
118,291,Biržų - Kupiškio (Nr.48) apygarda,9,Ančiškių
108,291,Biržų - Kupiškio (Nr.48) apygarda,3,Jasiuliškių
125,365,Biržų - Kupiškio (Nr.48) apygarda,4,Meilūnų
138,363,Biržų - Kupiškio (Nr.48) apygarda,5,Ramongalių
58,269,Biržų - Kupiškio (Nr.48) apygarda,2,Šukionių
434,1019,Biržų - Kupiškio (Nr.48) apygarda,25,Vabalninko
236,598,Pasvalio - Panevėžio (Nr.47) apygarda,17,Geležių
441,1068,Pasvalio - Panevėžio (Nr.47) apygarda,13,Joniškėlio
230,705,Pasvalio - Panevėžio (Nr.47) apygarda,6,Tiltagalių
1080,2627,Pasvalio - Panevėžio (Nr.47) apygarda,35,PVileišio
150,555,Pasvalio - Panevėžio (Nr.47) apygarda,6,Karsakiškio
1010,2515,Pasvalio - Panevėžio (Nr.47) apygarda,26,Kalno
813,2001,Pasvalio - Panevėžio (Nr.47) apygarda,29,Vilniaus
189,553,Pasvalio - Panevėžio (Nr.47) apygarda,13,Paliūniškio
219,609,Pasvalio - Panevėžio (Nr.47) apygarda,7,Daujėnų
505,1633,Pasvalio - Panevėžio (Nr.47) apygarda,17,Piniavos
171,516,Pasvalio - Panevėžio (Nr.47) apygarda,4,Girsūdų
290,1082,Pasvalio - Panevėžio (Nr.47) apygarda,10,Bernatonių
366,1383,Pasvalio - Panevėžio (Nr.47) apygarda,28,Paįstrio
184,481,Pasvalio - Panevėžio (Nr.47) apygarda,5,Švobiškio
170,615,Pasvalio - Panevėžio (Nr.47) apygarda,20,Daukniūnų
65,242,Pasvalio - Panevėžio (Nr.47) apygarda,2,Norgėlų
142,520,Pasvalio - Panevėžio (Nr.47) apygarda,7,Meškalaukio
206,604,Pasvalio - Panevėžio (Nr.47) apygarda,4,Nakiškių
204,516,Pasvalio - Panevėžio (Nr.47) apygarda,7,Narteikių
245,673,Pasvalio - Panevėžio (Nr.47) apygarda,3,Krinčino
98,241,Pasvalio - Panevėžio (Nr.47) apygarda,0,Gulbinėnų
298,848,Pasvalio - Panevėžio (Nr.47) apygarda,8,Pajiešmenių
305,806,Pasvalio - Panevėžio (Nr.47) apygarda,6,Papyvesių
175,514,Pasvalio - Panevėžio (Nr.47) apygarda,6,Talačkonių
288,870,Pasvalio - Panevėžio (Nr.47) apygarda,5,Ustukių
127,396,Pasvalio - Panevėžio (Nr.47) apygarda,4,Valakėlių
338,939,Pasvalio - Panevėžio (Nr.47) apygarda,11,Pumpėnų
214,555,Pasvalio - Panevėžio (Nr.47) apygarda,4,Jurgėnų
193,610,Pasvalio - Panevėžio (Nr.47) apygarda,6,Smilgių
131,319,Pasvalio - Panevėžio (Nr.47) apygarda,1,Sujėtų
153,424,Pasvalio - Panevėžio (Nr.47) apygarda,2,Kriklinių
147,521,Pasvalio - Panevėžio (Nr.47) apygarda,3,Perekšlių
121,344,Pasvalio - Panevėžio (Nr.47) apygarda,3,Rinkūnų
275,825,Pasvalio - Panevėžio (Nr.47) apygarda,13,Pušaloto
193,585,Pasvalio - Panevėžio (Nr.47) apygarda,4,Mikoliškio
108,209,Pasvalio - Panevėžio (Nr.47) apygarda,0,Deglėnų
140,350,Pasvalio - Panevėžio (Nr.47) apygarda,1,Kiemėnų
217,449,Pasvalio - Panevėžio (Nr.47) apygarda,4,Namišių
197,672,Pasvalio - Panevėžio (Nr.47) apygarda,7,Raubonių
346,1068,Pasvalio - Panevėžio (Nr.47) apygarda,9,Saločių
117,200,Pasvalio - Panevėžio (Nr.47) apygarda,3,Žadeikonių
307,862,Pasvalio - Panevėžio (Nr.47) apygarda,16,Paežerio
145,455,Pasvalio - Panevėžio (Nr.47) apygarda,2,Žilpamūšio
142,409,Pasvalio - Panevėžio (Nr.47) apygarda,2,Grūžių
148,393,Pasvalio - Panevėžio (Nr.47) apygarda,2,Nairių
205,621,Pasvalio - Panevėžio (Nr.47) apygarda,3,Tetirvinų
316,879,Pasvalio - Panevėžio (Nr.47) apygarda,14,Vaškų
136,421,Pasvalio - Panevėžio (Nr.47) apygarda,7,Skaistgirių
1136,2916,Pakruojo - Joniškio (Nr.46) apygarda,33,Žemaičių
273,775,Pakruojo - Joniškio (Nr.46) apygarda,12,Balsių
114,485,Pakruojo - Joniškio (Nr.46) apygarda,4,Bardiškių
1312,3042,Pakruojo - Joniškio (Nr.46) apygarda,26,Livonijos
924,2624,Pakruojo - Joniškio (Nr.46) apygarda,23,VKudirkos
75,179,Pakruojo - Joniškio (Nr.46) apygarda,0,Degesių
93,246,Pakruojo - Joniškio (Nr.46) apygarda,6,Degučių
69,195,Pakruojo - Joniškio (Nr.46) apygarda,3,Draudelių
226,752,Pakruojo - Joniškio (Nr.46) apygarda,3,Bariūnų
123,335,Pakruojo - Joniškio (Nr.46) apygarda,2,Dvariškių
60,255,Pakruojo - Joniškio (Nr.46) apygarda,3,Darginių
81,243,Pakruojo - Joniškio (Nr.46) apygarda,1,Gačionių
52,164,Pakruojo - Joniškio (Nr.46) apygarda,2,Gedučių
177,800,Pakruojo - Joniškio (Nr.46) apygarda,6,Guostagalio
122,327,Pakruojo - Joniškio (Nr.46) apygarda,1,Grikpėdžių
150,449,Pakruojo - Joniškio (Nr.46) apygarda,4,Gasčiūnų
314,760,Pakruojo - Joniškio (Nr.46) apygarda,4,Klovainių
93,340,Pakruojo - Joniškio (Nr.46) apygarda,2,Kalpokų
50,183,Pakruojo - Joniškio (Nr.46) apygarda,1,Kauksnųjų
136,417,Pakruojo - Joniškio (Nr.46) apygarda,0,Plikiškių
76,199,Pakruojo - Joniškio (Nr.46) apygarda,2,Laipuškių
152,410,Pakruojo - Joniškio (Nr.46) apygarda,7,Kepalių
117,302,Pakruojo - Joniškio (Nr.46) apygarda,2,Linksmučių
144,365,Pakruojo - Joniškio (Nr.46) apygarda,10,Kirnaičių
641,1640,Pakruojo - Joniškio (Nr.46) apygarda,15,Linkuvos
202,481,Pakruojo - Joniškio (Nr.46) apygarda,4,Kriukų
118,405,Pakruojo - Joniškio (Nr.46) apygarda,4,Linų
228,645,Pakruojo - Joniškio (Nr.46) apygarda,14,Lygumų
250,877,Pakruojo - Joniškio (Nr.46) apygarda,7,Mažeikonių
102,313,Pakruojo - Joniškio (Nr.46) apygarda,3,Mindaugių
99,274,Pakruojo - Joniškio (Nr.46) apygarda,4,Mikniūnų
130,356,Pakruojo - Joniškio (Nr.46) apygarda,0,Satkūnų
86,354,Pakruojo - Joniškio (Nr.46) apygarda,5,Medikonių
72,205,Pakruojo - Joniškio (Nr.46) apygarda,1,Mikoliškio
1139,2857,Pakruojo - Joniškio (Nr.46) apygarda,11,Naujamiesčio
747,1976,Pakruojo - Joniškio (Nr.46) apygarda,8,Pakruojo
81,175,Pakruojo - Joniškio (Nr.46) apygarda,5,Bučiūnų
105,298,Pakruojo - Joniškio (Nr.46) apygarda,2,Pamūšio
85,193,Pakruojo - Joniškio (Nr.46) apygarda,1,Lieporų
157,386,Pakruojo - Joniškio (Nr.46) apygarda,2,Pašvitinio
83,187,Pakruojo - Joniškio (Nr.46) apygarda,0,Peleniškių
55,129,Pakruojo - Joniškio (Nr.46) apygarda,1,Blauzdžiūnų
84,251,Pakruojo - Joniškio (Nr.46) apygarda,4,Preičiūnų
115,308,Pakruojo - Joniškio (Nr.46) apygarda,2,Plaučiškių
64,177,Pakruojo - Joniškio (Nr.46) apygarda,4,Rimkūnų
311,840,Pakruojo - Joniškio (Nr.46) apygarda,12,Rozalimo
62,155,Pakruojo - Joniškio (Nr.46) apygarda,2,Skilvionių
110,305,Pakruojo - Joniškio (Nr.46) apygarda,2,Ziniūnų
100,329,Pakruojo - Joniškio (Nr.46) apygarda,0,Stačiūnų
67,138,Pakruojo - Joniškio (Nr.46) apygarda,2,Sosdvario
116,378,Pakruojo - Joniškio (Nr.46) apygarda,2,Šukionių
121,387,Pakruojo - Joniškio (Nr.46) apygarda,2,Triškonių
138,341,Pakruojo - Joniškio (Nr.46) apygarda,2,Ūdekų
323,989,Pakruojo - Joniškio (Nr.46) apygarda,6,Žeimelio
143,370,Pakruojo - Joniškio (Nr.46) apygarda,3,Žvirblonių
1002,2854,Šiaulių kaimiškoji (Nr.45) apygarda,62,Ginkūnų
391,1280,Šiaulių kaimiškoji (Nr.45) apygarda,20,Bridų
411,1014,Šiaulių kaimiškoji (Nr.45) apygarda,22,Vijolių
94,286,Šiaulių kaimiškoji (Nr.45) apygarda,0,Pakapės
132,439,Šiaulių kaimiškoji (Nr.45) apygarda,7,Einoraičių
331,970,Šiaulių kaimiškoji (Nr.45) apygarda,13,Bubių
144,433,Šiaulių kaimiškoji (Nr.45) apygarda,5,Gilvyčių
231,613,Šiaulių kaimiškoji (Nr.45) apygarda,8,Kurtuvėnų
320,775,Šiaulių kaimiškoji (Nr.45) apygarda,5,Bazilionų
699,1898,Šiaulių kaimiškoji (Nr.45) apygarda,27,Kairių
171,461,Šiaulių kaimiškoji (Nr.45) apygarda,10,Šilėnų
158,475,Šiaulių kaimiškoji (Nr.45) apygarda,5,Žadžiūnų
457,1121,Šiaulių kaimiškoji (Nr.45) apygarda,12,Meškuičių
285,716,Šiaulių kaimiškoji (Nr.45) apygarda,8,Naisių
642,1482,Šiaulių kaimiškoji (Nr.45) apygarda,29,Gruzdžių
146,378,Šiaulių kaimiškoji (Nr.45) apygarda,12,Šiupylių
533,1572,Šiaulių kaimiškoji (Nr.45) apygarda,28,Kužių
104,321,Šiaulių kaimiškoji (Nr.45) apygarda,0,Gilaičių
176,615,Šiaulių kaimiškoji (Nr.45) apygarda,2,Verbūnų
93,280,Šiaulių kaimiškoji (Nr.45) apygarda,2,Smilgių
1010,2271,Šiaulių kaimiškoji (Nr.45) apygarda,25,LIvinskio
524,1138,Šiaulių kaimiškoji (Nr.45) apygarda,10,Centro
1042,2617,Šiaulių kaimiškoji (Nr.45) apygarda,40,Gedimino
610,1578,Šiaulių kaimiškoji (Nr.45) apygarda,28,Pušyno
523,1273,Šiaulių kaimiškoji (Nr.45) apygarda,9,Pavenčių
608,1651,Šiaulių kaimiškoji (Nr.45) apygarda,28,Daugėlių
322,847,Šiaulių kaimiškoji (Nr.45) apygarda,8,Micaičių
100,288,Šiaulių kaimiškoji (Nr.45) apygarda,4,Varputėnų
99,293,Šiaulių kaimiškoji (Nr.45) apygarda,2,Gergždelių
147,393,Šiaulių kaimiškoji (Nr.45) apygarda,6,Pakumulšių
400,1264,Šiaulių kaimiškoji (Nr.45) apygarda,9,Drąsučių
86,229,Šiaulių kaimiškoji (Nr.45) apygarda,3,Romučių
108,319,Šiaulių kaimiškoji (Nr.45) apygarda,3,Sauginių
241,628,Šiaulių kaimiškoji (Nr.45) apygarda,2,Raudėnų
159,501,Šiaulių kaimiškoji (Nr.45) apygarda,2,Dirvonėnų
181,674,Šiaulių kaimiškoji (Nr.45) apygarda,5,Šakynos
172,480,Šiaulių kaimiškoji (Nr.45) apygarda,5,Žarėnų
106,318,Radviliškio (Nr.44) apygarda,2,Acokavų
254,829,Radviliškio (Nr.44) apygarda,4,Alksniupių
260,953,Radviliškio (Nr.44) apygarda,7,Aukštelkų
832,2093,Radviliškio (Nr.44) apygarda,37,Baisogalos
117,448,Radviliškio (Nr.44) apygarda,3,Beinoravos
86,359,Radviliškio (Nr.44) apygarda,2,Butėnų
143,443,Radviliškio (Nr.44) apygarda,8,Daugėlaičių
183,563,Radviliškio (Nr.44) apygarda,7,Gražionių
77,143,Radviliškio (Nr.44) apygarda,0,Gražiškių
276,772,Radviliškio (Nr.44) apygarda,11,Grinkiškio
95,243,Radviliškio (Nr.44) apygarda,3,Kairėnų
183,617,Radviliškio (Nr.44) apygarda,5,Karčemų
184,644,Radviliškio (Nr.44) apygarda,7,Kutiškių
70,236,Radviliškio (Nr.44) apygarda,3,Miežaičių
85,182,Radviliškio (Nr.44) apygarda,4,Minaičių
314,886,Radviliškio (Nr.44) apygarda,7,Pakiršinio
107,452,Radviliškio (Nr.44) apygarda,0,Palonų
89,266,Radviliškio (Nr.44) apygarda,6,Papušynio
136,514,Radviliškio (Nr.44) apygarda,2,Pašušvio
243,668,Radviliškio (Nr.44) apygarda,5,Pavartyčių
141,431,Radviliškio (Nr.44) apygarda,3,Pociūnų
179,595,Radviliškio (Nr.44) apygarda,1,Pociūnėlių
175,394,Radviliškio (Nr.44) apygarda,4,Polekėlės
851,2449,Radviliškio (Nr.44) apygarda,21,Vaižganto
776,2065,Radviliškio (Nr.44) apygarda,22,Lituanikos
957,2168,Radviliškio (Nr.44) apygarda,32,Kudirkos
818,2542,Radviliškio (Nr.44) apygarda,24,Rūmų
896,2461,Radviliškio (Nr.44) apygarda,22,Lizdeikos
245,927,Radviliškio (Nr.44) apygarda,9,Raudondvario
267,819,Radviliškio (Nr.44) apygarda,8,Sidabravo
185,481,Radviliškio (Nr.44) apygarda,3,Skėmių
215,626,Radviliškio (Nr.44) apygarda,7,Šaukoto
413,1117,Radviliškio (Nr.44) apygarda,12,Šeduvos
421,1255,Radviliškio (Nr.44) apygarda,10,Mokyklos
234,736,Radviliškio (Nr.44) apygarda,10,Šiaulėnų
222,669,Radviliškio (Nr.44) apygarda,7,Šniūraičių
132,390,Radviliškio (Nr.44) apygarda,3,Tyrulių
76,255,Radviliškio (Nr.44) apygarda,3,Vadaktų
73,259,Radviliškio (Nr.44) apygarda,1,Vaitiekūnų
165,679,Radviliškio (Nr.44) apygarda,8,Vėriškių
80,297,Radviliškio (Nr.44) apygarda,5,Žeimių
866,2666,Radviliškio (Nr.44) apygarda,14,Eibariškių
1019,2499,Raseinių (Nr.42) apygarda,32,Prabaudos
960,2252,Raseinių (Nr.42) apygarda,26,Stonų
902,1878,Raseinių (Nr.42) apygarda,28,Centro
1126,2822,Raseinių (Nr.42) apygarda,33,Pramonės
235,501,Raseinių (Nr.42) apygarda,4,Kalnujų
112,210,Raseinių (Nr.42) apygarda,1,Pašaltuonio
428,1053,Raseinių (Nr.42) apygarda,7,Sujainių
212,400,Raseinių (Nr.42) apygarda,1,Slabados
669,2110,Raseinių (Nr.42) apygarda,21,Viduklės
146,235,Raseinių (Nr.42) apygarda,3,Paupio
240,657,Raseinių (Nr.42) apygarda,14,Pryšmančių
464,1188,Raseinių (Nr.42) apygarda,17,Nemakščių
175,526,Raseinių (Nr.42) apygarda,10,Kryžkalnio
640,1560,Raseinių (Nr.42) apygarda,22,Ariogalos
143,354,Raseinių (Nr.42) apygarda,3,Šarkių
290,502,Raseinių (Nr.42) apygarda,7,Gėluvos
121,265,Raseinių (Nr.42) apygarda,2,Dainavos
228,526,Raseinių (Nr.42) apygarda,10,Butkiškės
240,467,Raseinių (Nr.42) apygarda,4,Verėduvos
188,350,Raseinių (Nr.42) apygarda,1,Milašaičių
149,389,Raseinių (Nr.42) apygarda,4,Paliepių
232,530,Raseinių (Nr.42) apygarda,1,Pramedžiavos
446,962,Raseinių (Nr.42) apygarda,7,Girkalnio
111,289,Raseinių (Nr.42) apygarda,0,Požėčių
84,164,Raseinių (Nr.42) apygarda,3,Grajauskų
256,520,Raseinių (Nr.42) apygarda,11,Betygalos
174,408,Raseinių (Nr.42) apygarda,6,Berteškių
255,457,Raseinių (Nr.42) apygarda,5,Ilgižių
103,155,Raseinių (Nr.42) apygarda,1,Agelaičių
230,546,Raseinių (Nr.42) apygarda,5,Kaulakių
174,349,Raseinių (Nr.42) apygarda,5,Skirmantiškės
167,351,Raseinių (Nr.42) apygarda,3,Vosiliškio
322,734,Raseinių (Nr.42) apygarda,8,Šiluvos
136,266,Raseinių (Nr.42) apygarda,9,Lyduvėnų
225,529,Raseinių (Nr.42) apygarda,9,Katauskių
239,586,Raseinių (Nr.42) apygarda,7,Žaiginio
229,373,Raseinių (Nr.42) apygarda,1,Ramonų
246,509,Raseinių (Nr.42) apygarda,4,Gruzdiškės
299,599,Raseinių (Nr.42) apygarda,11,Norgėlų
95,178,Raseinių (Nr.42) apygarda,3,Lenkelių
183,384,Raseinių (Nr.42) apygarda,10,Gabšių
85,135,Raseinių (Nr.42) apygarda,0,Bebirvos
126,202,Raseinių (Nr.42) apygarda,4,Alėjų
97,164,Raseinių (Nr.42) apygarda,3,Gervinės
604,1381,Raseinių (Nr.42) apygarda,28,Melioratorių
185,314,Raseinių (Nr.42) apygarda,5,Didžiulių
135,373,Kelmės (Nr.41) apygarda,2,Budraičių
96,265,Kelmės (Nr.41) apygarda,1,Butkiškės
161,376,Kelmės (Nr.41) apygarda,3,Dubėnų
102,377,Kelmės (Nr.41) apygarda,1,Gailių
171,679,Kelmės (Nr.41) apygarda,4,Janaučių
178,578,Kelmės (Nr.41) apygarda,3,Junkilų
141,511,Kelmės (Nr.41) apygarda,3,Karklėnų
1127,3056,Kelmės (Nr.41) apygarda,27,Centro
1020,3261,Kelmės (Nr.41) apygarda,29,AMackevičiaus
772,2191,Kelmės (Nr.41) apygarda,18,Kalno
92,282,Kelmės (Nr.41) apygarda,2,Kiaunorių
125,437,Kelmės (Nr.41) apygarda,3,Kolainių
363,926,Kelmės (Nr.41) apygarda,5,Kražių
301,889,Kelmės (Nr.41) apygarda,6,Kukečių
120,274,Kelmės (Nr.41) apygarda,0,Laugalio
305,830,Kelmės (Nr.41) apygarda,10,Liolių
225,608,Kelmės (Nr.41) apygarda,10,Lupikų
159,561,Kelmės (Nr.41) apygarda,5,Maironių
111,306,Kelmės (Nr.41) apygarda,3,Minupių
153,379,Kelmės (Nr.41) apygarda,2,Mockaičių
253,853,Kelmės (Nr.41) apygarda,5,Pagryžuvio
110,335,Kelmės (Nr.41) apygarda,2,Pakėvio
217,728,Kelmės (Nr.41) apygarda,1,Pakražančio
82,188,Kelmės (Nr.41) apygarda,5,Pašiaušės
138,413,Kelmės (Nr.41) apygarda,3,Pašilėnų
91,311,Kelmės (Nr.41) apygarda,3,Pašilės
215,567,Kelmės (Nr.41) apygarda,5,Pavandenės
89,265,Kelmės (Nr.41) apygarda,4,Pavėžupio
201,445,Kelmės (Nr.41) apygarda,3,Petrališkės
123,370,Kelmės (Nr.41) apygarda,1,Stulgių
143,375,Kelmės (Nr.41) apygarda,3,Šaltenių
249,1011,Kelmės (Nr.41) apygarda,6,Šaukėnų
120,378,Kelmės (Nr.41) apygarda,4,Šedbarų
314,1000,Kelmės (Nr.41) apygarda,8,Durpyno
502,1369,Kelmės (Nr.41) apygarda,16,Tytuvėnų
450,1154,Kelmės (Nr.41) apygarda,11,Užvenčio
236,498,Kelmės (Nr.41) apygarda,2,Vaiguvos
142,385,Kelmės (Nr.41) apygarda,0,Valpainių
168,565,Kelmės (Nr.41) apygarda,2,Verpenos
102,494,Kelmės (Nr.41) apygarda,3,Vidsodžio
123,339,Kelmės (Nr.41) apygarda,2,Žalpių
924,3028,Telšių (Nr.40) apygarda,30,Lygumų
957,2536,Telšių (Nr.40) apygarda,34,Masčio
655,1729,Telšių (Nr.40) apygarda,18,Respublikos
955,3015,Telšių (Nr.40) apygarda,43,Žemaitės
833,2231,Telšių (Nr.40) apygarda,25,Muziejaus
872,2241,Telšių (Nr.40) apygarda,25,Šviesos
214,530,Telšių (Nr.40) apygarda,8,Kalno
620,1683,Telšių (Nr.40) apygarda,20,Kęstučio
563,1740,Telšių (Nr.40) apygarda,19,Sedos
1014,2695,Telšių (Nr.40) apygarda,37,PCvirkos
358,1032,Telšių (Nr.40) apygarda,11,Degaičių
221,831,Telšių (Nr.40) apygarda,9,Eigirdžių
243,1004,Telšių (Nr.40) apygarda,7,Buožėnų
133,436,Telšių (Nr.40) apygarda,1,Gedrimų
277,737,Telšių (Nr.40) apygarda,0,Nevarėnų
94,299,Telšių (Nr.40) apygarda,3,Mitkaičių
100,292,Telšių (Nr.40) apygarda,1,Nerimdaičių
269,1061,Telšių (Nr.40) apygarda,8,Ubiškės
416,1287,Telšių (Nr.40) apygarda,15,Tryškių
196,652,Telšių (Nr.40) apygarda,1,Kaunatavos
175,569,Telšių (Nr.40) apygarda,3,Upynos
134,407,Telšių (Nr.40) apygarda,5,Kirklių
254,863,Telšių (Nr.40) apygarda,5,Luokės
71,356,Telšių (Nr.40) apygarda,3,Viekšnalių
112,388,Telšių (Nr.40) apygarda,1,Kuršų
177,612,Telšių (Nr.40) apygarda,4,Janapolės
668,2139,Telšių (Nr.40) apygarda,32,Varnių
231,879,Telšių (Nr.40) apygarda,6,Žarėnų
587,2062,Telšių (Nr.40) apygarda,24,Ryškėnų
260,804,Telšių (Nr.40) apygarda,8,Viešvėnų
144,465,Telšių (Nr.40) apygarda,3,Vembūtų
289,933,Telšių (Nr.40) apygarda,8,Rainių
613,1571,Akmenės - Joniškio (Nr.39) apygarda,35,Senamiesčio
719,1973,Akmenės - Joniškio (Nr.39) apygarda,20,VKudirkos
773,1935,Akmenės - Joniškio (Nr.39) apygarda,34,Respublikos
587,1484,Akmenės - Joniškio (Nr.39) apygarda,28,Ramučių
708,2130,Akmenės - Joniškio (Nr.39) apygarda,32,Žagarės
116,348,Akmenės - Joniškio (Nr.39) apygarda,3,Agluonų
463,919,Akmenės - Joniškio (Nr.39) apygarda,25,Akmenės-oji
131,364,Akmenės - Joniškio (Nr.39) apygarda,2,Daunoriškės
168,473,Akmenės - Joniškio (Nr.39) apygarda,4,Alkiškių
123,385,Akmenės - Joniškio (Nr.39) apygarda,5,Daukšių
153,581,Akmenės - Joniškio (Nr.39) apygarda,3,Daubiškių
121,341,Akmenės - Joniškio (Nr.39) apygarda,5,Kairiškių
173,422,Akmenės - Joniškio (Nr.39) apygarda,7,Gaižaičių
350,931,Akmenės - Joniškio (Nr.39) apygarda,15,Gulbinų
175,592,Akmenės - Joniškio (Nr.39) apygarda,3,Gataučių
167,395,Akmenės - Joniškio (Nr.39) apygarda,8,Kivylių
215,589,Akmenės - Joniškio (Nr.39) apygarda,11,Kruopių
177,609,Akmenės - Joniškio (Nr.39) apygarda,10,Kalnelio
45,140,Akmenės - Joniškio (Nr.39) apygarda,0,Jučių
75,244,Akmenės - Joniškio (Nr.39) apygarda,0,Šapnagių
456,1371,Akmenės - Joniškio (Nr.39) apygarda,28,Pavenčio
460,1354,Akmenės - Joniškio (Nr.39) apygarda,23,Papilės
178,504,Akmenės - Joniškio (Nr.39) apygarda,7,Luokavos
110,341,Akmenės - Joniškio (Nr.39) apygarda,5,Linkaičių
120,411,Akmenės - Joniškio (Nr.39) apygarda,7,Maldenių
147,420,Akmenės - Joniškio (Nr.39) apygarda,3,Sablauskių
550,1509,Akmenės - Joniškio (Nr.39) apygarda,37,Ventos
160,685,Akmenės - Joniškio (Nr.39) apygarda,8,Rudiškių
100,223,Akmenės - Joniškio (Nr.39) apygarda,2,Kalniškių
67,165,Akmenės - Joniškio (Nr.39) apygarda,3,Eglesių
65,177,Akmenės - Joniškio (Nr.39) apygarda,3,Klykolių
379,1308,Akmenės - Joniškio (Nr.39) apygarda,20,Skaistgirio
97,335,Akmenės - Joniškio (Nr.39) apygarda,2,Stungių
588,1302,Akmenės - Joniškio (Nr.39) apygarda,55,Akmenės-oji
92,343,Akmenės - Joniškio (Nr.39) apygarda,1,Stupurų
446,972,Akmenės - Joniškio (Nr.39) apygarda,22,Naujamiesčio
82,231,Akmenės - Joniškio (Nr.39) apygarda,4,Jakiškių
104,278,Akmenės - Joniškio (Nr.39) apygarda,0,Jauniūnų
51,147,Akmenės - Joniškio (Nr.39) apygarda,1,Maželių
74,198,Akmenės - Joniškio (Nr.39) apygarda,2,Mekių
105,457,Akmenės - Joniškio (Nr.39) apygarda,4,Jurdaičių
826,2569,Mažeikių (Nr.38) apygarda,33,MRačkausko
677,1808,Mažeikių (Nr.38) apygarda,83,Senamieščio
683,1873,Mažeikių (Nr.38) apygarda,21,Kęstučio
711,2103,Mažeikių (Nr.38) apygarda,28,Gabijos
1117,3025,Mažeikių (Nr.38) apygarda,51,Žemaitijos
513,1605,Mažeikių (Nr.38) apygarda,19,Reivyčių
1018,3536,Mažeikių (Nr.38) apygarda,41,Pavasario
1161,3539,Mažeikių (Nr.38) apygarda,60,Naftininkų
629,2222,Mažeikių (Nr.38) apygarda,34,Pavenčių
852,2566,Mažeikių (Nr.38) apygarda,39,Sodų
588,2310,Mažeikių (Nr.38) apygarda,17,Kalnėnų
1038,3388,Mažeikių (Nr.38) apygarda,63,Ventos
197,762,Mažeikių (Nr.38) apygarda,10,Krakių
99,413,Mažeikių (Nr.38) apygarda,3,Kapėnų
262,789,Mažeikių (Nr.38) apygarda,8,Palnosų
847,2935,Mažeikių (Nr.38) apygarda,41,Viekšnių
956,2140,Skuodo  - Mažeikių (Nr.37) apygarda,28,Skuodo
882,2177,Skuodo  - Mažeikių (Nr.37) apygarda,36,Vilniaus
712,2029,Skuodo  - Mažeikių (Nr.37) apygarda,23,Laisvės
195,571,Skuodo  - Mažeikių (Nr.37) apygarda,6,Aleksandrijos
153,458,Skuodo  - Mažeikių (Nr.37) apygarda,5,Kaukolikų
93,332,Skuodo  - Mažeikių (Nr.37) apygarda,0,Gėsalų
316,841,Skuodo  - Mažeikių (Nr.37) apygarda,6,Barstyčių
484,1206,Skuodo  - Mažeikių (Nr.37) apygarda,16,Ylakių
135,431,Skuodo  - Mažeikių (Nr.37) apygarda,5,Trumplaukės
106,431,Skuodo  - Mažeikių (Nr.37) apygarda,4,Vižančių
172,602,Skuodo  - Mažeikių (Nr.37) apygarda,12,Pašilės
553,1797,Skuodo  - Mažeikių (Nr.37) apygarda,35,Sedos
132,535,Skuodo  - Mažeikių (Nr.37) apygarda,11,Žemalės
300,892,Skuodo  - Mažeikių (Nr.37) apygarda,8,Lenkimų
154,479,Skuodo  - Mažeikių (Nr.37) apygarda,6,Šerkšnėnų
609,1720,Skuodo  - Mažeikių (Nr.37) apygarda,15,Mosėdžio
145,448,Skuodo  - Mažeikių (Nr.37) apygarda,8,Šauklių
168,638,Skuodo  - Mažeikių (Nr.37) apygarda,4,Plinkšių
564,2193,Skuodo  - Mažeikių (Nr.37) apygarda,28,Tirkšlių
148,385,Skuodo  - Mažeikių (Nr.37) apygarda,4,Notėnų
150,542,Skuodo  - Mažeikių (Nr.37) apygarda,1,Šliktinės
154,592,Skuodo  - Mažeikių (Nr.37) apygarda,6,Balėnų
122,468,Skuodo  - Mažeikių (Nr.37) apygarda,2,Užlieknės
260,603,Skuodo  - Mažeikių (Nr.37) apygarda,7,Daukšių
121,388,Skuodo  - Mažeikių (Nr.37) apygarda,8,Buknaičių
218,816,Skuodo  - Mažeikių (Nr.37) apygarda,8,DRūšupių
