apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Kalniečių,1985-12-09,nevedęs,Ne,"VĮ ""Kauno aerouostas"",AST inspektorius-instruktorius",MANTAS    FELNERIS,Kaunas,Aukštasis magistrinis;Kauno technologijos universitetas;Transporto priemonių inžinierius;2011;Aukštasis universitetinis;Kauno technologijos universitetas;Transporto priemonių inžinierius;2009;Aukštasis universitetinis;Coventry university;BEng European engineering;2008,"kelionės, sportas, auto/moto, technika, mokslas..",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Žaliakalnio,1983-02-11,vedęs,Ne,"VšĮ Naisių vasaros teatras,aktorius",ELIDA    DUBINSKYTĖ-ŠIMAITĖ,Šiauliai,aukštasis universitetinis bakalauras;Šiaulių universitetas;akorė;2009,"sportas, kelionės, skaitymas",Šiauliai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1956-11-25,vedęs,Ne,"Ūkininkas,",VALDAS    KAMAITIS,Mažučių k.,"Aukštasis ""mokslinis agronomas"";LŽŪA;agronomas;1979",,Šakių r. Girėnų k.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,,Ne,Neturiu
Pramonės,1978-07-17,ištekėjusi,Ne,"UAB ""Baltic metal"",Finansininkė",JOLITA    BIELSKIENĖ,Kaunas,"Aukštasis magistrinis;VU KHF;Finansai, apskaita, bankininkystė;2007;Aukštasis;VU KHF;Verslo administravimas ir vadyba;2001","Fotografija, gėlininkystė, dailė - technologijos",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1956-12-24,vedęs,Ne,"Lietuvos žemės ūkio konsultavimo tarnyba, Kaišiadorių r. biuras,Biuro vadovas, gyvulininkystės konsultantas",JUOZAS    STEPONAVIČIUS,Kiemelių k.,Aukštasis;Lietuvos veterinarijos akademija;zooinžinierius;1984,"pjastymas iš medžio, grojimas armonika","Žiežmarių g., Kaišiadorių r",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1978-08-02,išsituokęs,Ne,"Lazdijų rajono savivaldybė,Mero patarėjas",RYTIS    SALADINSKAS,Kailinių k.,Aukštasis;LŽUŪ;Hidrotechnika;2000,"automobiliai, sportas","Batėgalos km., Jonavos raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, vokiečių, lenkų",Ne,Neturiu
Daugiamandatė,1962-04-05,ištekėjusi,Ne,"Kauno rajono savivaldybės administracijos Užliedžių seniūnija,seniūnė",JŪRATĖ    TRUNCIENĖ,Užliedžių k.,Aukštasis universitetinis;Kauno politechnikos institutas;mašinų gamybos automatizavimas ir kompleksinis mechanizavimas;1986,"knygos, kelionės",Klaipėda,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1957-01-02,Nenurodė,Ne,"Vilniaus visuomenės sveikatos centras,Ukmergės skyriaus vedėja",ELENA    MIRINAVIČIENĖ,Ukmergė,"Aukštasis universitetinis;Vilniaus universitetas;sanitarija, higiena ir epidemiologija;1980","rankdarbiai, skaitymas, kryžiažodžiai","Rusija, Krasnojarsko sritis",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,,Ne,Neturiu
Daugiamandatė,1956-10-17,vedęs,Ne,"Žemės ūkio bendrovė ,,Minaičiai"",inžinierius mechanikas",VIDAS    KANIŠAUSKAS,Grinkiškio mstl.,"Aukštesnysis;Šiaulių politecnikumas;Automobilių remontas, techninis aptarnavimas;1976","žvejyba, sportas, knygų skaitymas",Pakruojis,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Zarasų - Visagino,1963-10-01,vedęs,Ne,"Gintario Petrėno ūkininko ūkis,ūkininkas",GINTARIS    PETRĖNAS,Samanių k.,Universitetinis;Lietuvos veterinarijos akademija;Veterinarijos gydytojas;1986,"sportas, krepšinis",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Jonavos,1960-06-02,vedęs,Ne,"Kauno teritorinė darbo birža,Jonavos skyriaus vedėjas",BRONISLOVAS    LIUTKUS,Žeimių mstl.,Aukštasis universitetinis;Lietuvos žemės ūkio akademija;ž. ū. elektrifikacija;1983,sportas,Žeimių k. Jonavos rajonas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Šilalės - Šilutės,1960-03-31,ištekėjusi,Ne,"Šilalės rajono partnerystės vietos veiklos grupė,Strategijos projekto vadovė",TERESĖ    JANKAUSKIENĖ,Šilalė,Magistro laipsnis;Kauno technologijos universitetas;Viešasis administravimas;2012;Bakalauro laipsnis;Klaipėdos universitetas;Edukologija;2009;Vidurinis;Žvingių vid. mokykla;-;1998,"gėlių auginimas, sportas","Spraudaičių km., Pajūrio apyl., Šilalės raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,rusų,Ne,Neturiu
Daugiamandatė,1976-06-02,vedęs,Ne,"Kooperatyvas ""Kelmės agroservisas"",Direktorius",ALBERTAS    BRAZAS,Kelmė,Aukštasis magistrinis;Šiaulių universitetas;vadyba;2011;Aukštasis;Šiaulių universitetas;ekonomika;2009,kelionės,"Rusija, Saratovas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1960-09-14,vedęs,Ne,"Kelmės rajono savivaldybės administracija,žemės ūkio ir kaimo plėtros skyriaus vedėjas",JUOZAS    RIMKUS,Verpenos k.,Aukštasis;Lietuvos žemės ūkio universitetas;agronomas;2004;Aukštesnysis neuniversitetinis;Tytuvėnų žemės ūkio technikumas;agronomas;1979,"istorija,geologija","Gineikių k, Kelmės r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1980-03-19,vedęs,Ne,"UAB ""Ad limina"",projektų vadovas",PAULIUS    VISACKAS,Širvintos,Aukštasis;Lietuvos žemės ūkio universitetas;Agronomijos;2002,"šokiai, kelionės,",Širvintos,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"vokiečių, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1955-12-05,vedęs,Ne,"Nuosavas ūkis,Ūkininkas",PRANCIŠKUS    ZARAMBA,Gumbakių k.,Aukštesnysis;Klaipėdos žemės ūkio technikumas;Technikas mechanikas;1983,"Medžioklė, žvejyba","Dainų km., Šiaulių raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1952-09-16,vedęs,Ne,"UAB „Vilniaus vandenys“,Švenčionių skyriaus vadovas",VYTAUTAS    RASTENIS,Švenčionys,Aukštasis universitetinis;Lietuvos žemės ūkio akademija;mokslinis agronomas;1991,medžioklė,1952-09-16,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, lenkų, vokiečių pagrindai",Ne,Neturiu
Karoliniškių,1950-09-06,ištekėjusi,Ne,"Lietuvos muzikos ir teatro akademija,docentė",VIRGINIJA    APANAVIČIENĖ,Vilnius,Aukštasis universitetinis;LMTA;muzikologė;1975,sodininkystė,Trakų raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1983-06-28,netekėjusi,Ne,"šeštokų vidurinė mokykla,Lietuvių kalbos mokytoja",ŽIVILĖ    JANULEVIČIŪTĖ,Lazdijai,Aukštasis;Vilniaus pedagoginis universitetas;Lietuvių filologija;2007,"domėjimasis menu, kultūra, knygų skaitymas",Lazdijai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"vokiečių, anglų, rusų",Ne,Neturiu
Daugiamandatė,1966-06-21,vedęs,Ne,"Veisiejų technologijų ir verslo mokykla,vyr. prof. mokytojas",JUOZAS    VARNELIS,Veisiejai,Aukštesnysis;Daugų TŪT;technikas-mechanikas;1985,Meninė kalvystė,"Veisiejai, Lazdijų raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1969-03-08,ištekėjusi,Ne,"Joniškėlio Igno Karpio žemės ūkio ir paslaugų mokykla,laikinai einanti direktoriaus pareigas",JŪRATĖ    JOVAIŠIENĖ,Titkonių vs.,"Aukštasis;Vilniaus Universitetas;Matematikas, dėstytojas;1994;Profesinis;Šiaulių 13-oji technikos mokykla;Radioelektroninės aparatūros prietaisų montuotojas;1988;Vidurinis;Pasvalio r. Vaškų vidurinė mokykla;Vidurinis;1987","gėlininkystė, floristika, keliauti",Puodžiūnų k. Pasvalio r.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų, latvių",Ne,Neturiu
Daugiamandatė,1964-03-17,išsituokusi,Ne,"UAB ”Agrokoncerno grupė"",Vadybininkė",ZITA    RAMOŠKIENĖ,Utena,Aukštasis neuniversitetinis;Utenos Kolegija;buhalterė;2007,"Kelionės, gėlininkystė, daržininkystė","Vyžuonelių km., Vyžuonų sen., Utenos raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1986-06-28,nevedęs,Ne,"IĮ ""Santagna"",vadybininkas",ROBERTAS    KVIETKAUSKAS,Panevėžys,Aukštasis universitetinis;Kauno technologijos universitetas;personalo vadyba;2009,"Kelionės, žvejyba, muzika, knygų skaitymas.",Panevėžys,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1964-04-14,išsiskyręs,Ne,"LR žemės ūkio rūmai,žemdirbių savivaldos organizatorė Raseinių rajone",SKAIDRUTĖ    ŽUVELAITIENĖ,Raseiniai,"Aukštasis;Lietuvos žemės ūkio universitetas;Miškininkystės magistras;2009;Aukštasis;Lietuvos žemės ūkio universitetas;Miškininkystės bakalausras;2007;Aukštasis;Vilniaus universitetas;Biologė, biologijos, chemijos dėstytoja;1991;Aukštesnysis;Kauno Mičiurino technikumas;Bitininkė-technikė;1984",Iškylos gamtoje,"Morkūniškių k., Kupiškio r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,rusų,Ne,Neturiu
Daugiamandatė,1963-09-20,vedęs,Ne,"UAB ""Altimetrija"",Direktorius",GIPOLDAS    KARKLELIS,Kelmė,Aukštasis magistrinis;Mykolo Romerio universitetas;viešojo administravimo magistras;2005;Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-hidrotechnikas;1986,,"Rusija, Kaliningradas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1945-11-04,ištekėjusi,Ne,"Akmenės rajono savivaldybė,mero pavaduotoja",JULIJA    JUŠKIENĖ,Ramučių k.,Aukštasis universitetinis;Lietuvos žemės akademija;Buhalterinės apskaitos ekonomistė;1976,"vaistiniai augalai, psichologija","Alksnėnų km., Plungės rajonas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,rusų,Ne,Neturiu
Daugiamandatė,1949-12-26,ištekėjusi,Ne,"Šilutės kredito unija,Administracijos vadovė",GENOVAITĖ    KIMBRIENĖ,Vilkyčių k.,Aukštasis;Lietuvos žemės ūkio akademija;ž.ū. buhalterinės apskaitos ekonomistė;1972,"kelionės, gėlininkystė, rankdarbiai",Jurbarkas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"vokiečių pagrindai, rusų",Ne,Neturiu
Daugiamandatė,1983-11-11,vedęs,Ne,"Vereinigte Hagelversicherung VVAG filialas VH Lietuva,Šiaulių regiono draudimo vadovas",MARTYNAS    RUSTEIKA,Kuršėnai,Aukštasis magistrinis;Šiaulių universitetas;specialiojo ugdymo koordinavimas;2008;Aukštasis universitetinis;Šiaulių universitetas;pedagogas;2006,"psichologija, muzika, sportas",Kuršėnai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"vokiečių, rusų",Ne,Neturiu
Vakarinė,1961-06-12,vedęs,Ne,",",ROLANDAS    RUTĖ,Panevėžys,Aukštasis;Minsko aukštoji milicijos molykla Vilniaus fakultetas;teisininkas;1990,sportas,Šilutės rajonas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Kaišiadorių - Elektrėnų,1948-03-17,vedęs,Ne,"LR Žemės ūkio rūmai,organizatorius savivaldai",MARIJONAS    MITKUS,Kaišiadorys,"Aukštasis;Maskvos kooperatinis institutas,Vilniaus filialas;Prekybos ekonomistas;1979",bitininkystė,Antanaičių km.Kaišiadorių raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1965-01-23,vedęs,Ne,",Ūkininkas",PETRAS    NEVULIS,Dembavos k.,Aukštasis;LŽŪU;Agronomas;2008;vidurinis - techninis;Panevėžio 5 VPTM;Elektromontuotojas;1983,,Baroniškių km. Panevėžio r. sav.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Akmenės - Joniškio,1979-04-28,vedęs,Ne,"Ūkininkas,",VALIUS    ĄŽUOLAS,Kruopių mstl.,Studentas;Lietuvos žemės ūkio universitetas;Agronomija;2014,,"Akmenės raj., Kruopių mstl.,",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, anglų",Ne,Neturiu
Aukštaitijos,1965-11-22,vedęs,Ne,"Panevėžio rajono savivaldybės administracija,vyriausiasis specialistas",REMIGIJUS    VILYS,Panevėžys,Aukštasis;Vilniaus dailės akademija. UNESCO katedra;kultūros vadybos ir politikos magistras;2005;Aukštasis;Vilniaus pedagoginis universitetas;muzikos edukologijos magistras;2002;Aukštasis;Lietuvos muzikos akademija;klarnetas ir dirigavimas;1991,"muzika, menas, knygos, turizmas, projektinė veikla.",Panevėžys,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Suvalkijos,1968-07-24,ištekėjusi,Ne,"UAB „Vizart“,direktorė",RAIMONDA    SUTKAITIENĖ,Santakos k.,Aukštasis;Vilniaus dailės akademija;architektūra;1996,kelionės,"Garliava, Kauno rajonas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1962-11-14,vedęs,Ne,"ŽŪB ""Ginkūnų agrofima"",valdybos pirmininkas",ARŪNAS    GRUBLIAUSKIS,Ginkūnų k.,"Aukštasis ""mokslinis agronomas"";Lietuvos žemės ūkio akademija;mokslinis agronomas;1986","kelionės, muzika, knygų skaitymas, žvejyba",Telšių rajonas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1962-08-27,vedęs,Ne,"UAB ""Stirlita"" techninių apžiūrų centras,kelių transporto priemonių ekspertas",VALDAS    ŽIČKA,Lazdijai,Aukštasis;Vilniaus inžinerinis statybos institutas;automobiliai ir autoūkis;1985,"žirgai, medžioklė, auto sportas",Šiauliai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1975-12-13,nevedęs,Ne,"Kupiškio raj. Alizavos sen.,ūkininkas",DALIUS    JANKAUSKAS,Jasiškio vs.,Aukštasis;LŽŪU;Agronomas;2010,"Žūklė, automobilių naujovės, žemės ūkio naujovės","Jasiškio vs., Alizavos sen., Kupiškio r. sav.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, prancūzų",Ne,Neturiu
Kėdainių,1969-04-21,išsituokusi,Ne,"Lietuvos sveikatos mokslų universitetas,mokslo darbuotoja",VALĖ    MACIJAUSKIENĖ,Baisogalos mstl.,Aukštasis;Lietuvos veterinarijos akademija;zooinžinerija;1992,"žirgai, poezija, istorija, gamta","Svirnių km., Kelmės raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1967-08-25,vedęs,Ne,"Ūkininkas,Ūkininkas",DALIUS    ČAPAITIS,Grybtrakio vs.,"Aukštasis ""mokslinis agronomas"";LŽŪA;mokslinis agronomas;1992","medžioklė,slidinėjimas,kelionės",Dapšionių km. Radviliškio raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1985-04-08,nevedęs,Ne,"jaunasis ūkininkas,",AUDRIUS    ŠEŠTOKAS,Miškinių k.,Spec. vidurinis;Veisiejų TVM;sekretorius;2011,"Sportas, liaudies menas, žvejyba","Miškinių km., Kučiūnų sen., Lazdijų raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, vokiečių, anglų",Ne,Neturiu
Daugiamandatė,1954-10-31,vedęs,Ne,"Kupiškio raj., sav., administracija,Skapiškio seniūnijos seniūnas",VALDAS    JUŠKEVIČIUS,Skapiškio mstl.,Aukštasis;LŽŪA;Inžinierius-mechanikas;1978,"sportas, knygų skaitymas, kino filmai","Kandrėnų km., Kupiškio r. sav.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1986-07-27,vedęs,Ne,"Wolf system GmbH filialias Lietuvoje,Projektų vadovas",MANTAS    ŠAKOČIUS,Kuršėnai,Bakalauras;Vilniaus Gedimino technikos universitetas;Statybos inžinierius;2012,"Sportas, politika, techninė statybinė literatūra, statybos inovacijos, naujos tecnologijos.",Šiaulių rajonas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, anglų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1964-03-29,vedęs,Ne,"ūkininko ūkis,Ūkininkas",VIRGILIJUS    POZINGIS,Inkaklių k.,"Aukštasis ""mokslinis agronomas"";LŽŪA;Agronomas;1987","sportas, medžioklė","Veiviržėnai, Klaipėdos rajonas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1981-03-22,netekėjusi,Ne,"Kupiškio jaunimo centras,direktorė",GAILA    MATULYTĖ,Kupiškis,Aukštasis;Vytauto Didžiojo universitetas;prancūzų kalbos filologija;2003,"fotografija, kelionės, psichologija,","Palėvenės kaimas, Kupiškio raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, prancūzų, rusų, ispanų",Ne,Neturiu
Telšių,1957-01-05,išsituokęs,Ne,"UAB ""Telšių kuras"",Direktorius",VYTAUTAS    RAKICKAS,Telšiai,Aukštesnysis;Klaipėdos žemės ūkio technikumas;zotechnikas;1982;Profesinis;Žeimelio profesinė mokykla;mehanizatorius;1977;Vidurinis;Joniškio vidurinė mokykla;abiturjantas;1976,Žvejyba,Žūkančių km. Joniškio raj.,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1985-05-11,vedęs,Ne,"UAB ""Žydruva"",Statybos inžinierius",ARINGAS    PAČEŠIŪNAS,Likėnų k.,aukštasis universitetinis magistras;VGTU;statybos inžinierius;2008,"sportas, dainavimas, grojimas gitara",Panevežys,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų",Ne,Neturiu
Radviliškio,1972-03-11,ištekėjusi,Ne,"Lietuvos sveikatos mokslų universitetas,mokslo darbuotoja",DAIVA    RIBIKAUSKIENĖ,Baisogalos mstl.,Aukštasis;Lietuvos veterinarijos akademija;veterinarijos gydytojas;1995,"kelionės, knygos",Plungė,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų",Ne,Neturiu
Marijampolės,1982-04-28,nevedęs,Ne,"Lietuvos sveikatos moklsų universitetas,Karjeros centro vadovas",KĘSTUTIS    MAŽEIKA,Marijampolė,Aukštasis universitetinis;Lietuvos veterinarijso akademija;veterinarijos gydytojas;2006,"Domiuosi politika, kelionėmis, sportu, kinu",Marijampolė,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų, vokiečių",Ne,Neturiu
Naujosios Vilnios,1977-02-27,vedęs,Ne,"UAB ""Alauša"",darbininkas",JUZEF    TOMAŠEVIČ-JAKOVIČ,Vilnius,Aukštasis;warsaw school of economics;ekonomistas;2001,sportas,didžioji pupojai,Lietuvos valstiečių ir žaliųjų sąjunga,lenkas ,,"lenkų, anglų, vokiečių, rusų",Ne,Neturiu
Ignalinos - Švenčionių,1961-07-03,ištekėjusi,Ne,"Ignalinos kultūros ir sporto centras,Šiūlėnų amatų poskyrio specialistė",MARIJONA    LUKAŠEVIČIENĖ,Šiūlėnų k.,Aukštasis neuniversitetinis;Vilniaus  ž. ū. buhalterinės apskaitos technikumas;Buhalterė;1981,"Vėlimas, kelionės, knygų skaitymas","Stanislavavo k., Švenčionių r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"rusų, lenkų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1961-05-16,vedęs,Ne,"UAB ""Šalva"",Direktorius",AUDRYS    ŠIMAS,Kirdonių k.,Aukštesnysis;Vilniaus 47-oji PT;Laikrodininkas;1981,"Kelionės, sportas, grybavimas, kinas, muzika","Biržų raj., Klausučių km.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Aušros,1986-03-29,netekėjusi,Ne,"Naisių vasaros teatras,aktorė",VAIDA    KAVALIAUSKAITĖ,Šiauliai,aukštasis universitetinis bakalauras;Šiaulių universitetas;aktorė;2009,"kūryba, skaitymas, kelionės",Joniškis,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"anglų, rusų",Ne,Neturiu
Centro,1975-05-05,vedęs,Ne,"Individuali nekilnojamojo turto vystymo veikla,",TOMAS    KAŽEMĖKAS,Kaunas,Aukštasis universitetinis;Vytauto Didžiojo Universitetas;Verslo administravimas;1997,"Nepriklausomos kelionės, krepšinis, skaitymas, kinas, dėlionės.","Akademijos mstl., Kauno raj., Lietuva",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"anglų, rusų, portugalų",Ne,Neturiu
Daugiamandatė,1972-09-30,ištekėjusi,Ne,"VGVPT PRIE ŽŪM,vyr.specialistas- inspektorius",RITA    RAMANAUSKIENĖ,Veiverių mstl.,Vadybos ir verslo administravimo profesinis bakalauras;VU KAUNO HUMANITARINIS FAKULTETAS;VADYBININKAS;2009,"konditerija, kulinarija, kelionės",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,"rusų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1963-08-18,vedęs,Ne,"Biržų ""Atžalyno"" vidurinė mokykla,direktorius",VAIDOTAS    BUTKEVIČIUS,Biržai,Aukštasis;Vilniaus valstybinis pedagoginis institutas;biologijos ir žemės ūkio pagrindų mokytojas;1986,"medžio drožyba, žūklė","Daglenų k., Pasvalio raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1959-10-27,nenurodė,Ne,"Joniškio rajono partnerystės VVG,konsultantė",RIMANTĖ    MISIŪNIENĖ,Jakiškių k.,Aukštasis universitetinis;Vilniaus inžinerinis statybos institutas;Statybos inžinierius ekonomistas;1985,,"Vilnius, Lietuva",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,,rusų,Ne,Neturiu
Pajūrio,1973-05-12,vedęs,Ne,"LR Aplinkos ministerija Valstybinė miškų tarnyba,Klaipėdos teritorinio poskyrio vedėjas",ERNESTAS    LUČAUSKAS,Kretingsodžio k.,Aukštasis magistrinis;Lietuvos žemės ūkio universitetas;miškininkystė;1999,"kelionės, burlenčių sportas, joga","Kauno m., Lietuva",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1948-01-14,vedęs,Ne,"UAB Radviliškio vanduo,Inžinierius-projekto administratorius",JONAS    POVILAITIS,Radviliškis,Aukštasis;LŽŪA;Inžinierius-mechanikas;1970,Medžioklė,"Kelmės rajonas, Lietuva",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1950-09-23,vedęs,Ne,"Biržų rajono savivadybės administracijos Vietinio ūkio skyrius,vyriausiasis specialistas",VYTAUTAS    ZURBA,Biržai,Aukštasis;Lietuvos žemės ūkio akademija;Mokslinis agronomas;1973,ekologinis ūkininkavimas,"Klausučių k., Biržų r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,,"rusų, anglų",Ne,Neturiu
